pathway	pval	padj	log2err	ES	NES	size	leadingEdge	cellline
1463	GOBP_EXOCRINE_SYSTEM_DEVELOPMENT	0.330792377131394	0.567137203961612	0.0324724039604577	-0.383019246051806	-1.09143044762893	20	NTN4, FOXC1, TGFB2, SOX9, TWSG1, TGFB1, PLXND1	MDA-MB-231
1464	GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	0.322057098161908	0.557060282392562	0.0324960101604023	-0.352039845617039	-1.09210836133362	28	NEDD9, FOS, KITLG	MDA-MB-231
1465	GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	0.271097428467946	0.504621096263053	0.034390377064861	-0.255417793176616	-1.09229856487791	164	LOX, ZFP36L2, CITED2, ARID4A, FOS, ARRB2, LATS2, EPB41L5, AXIN1, FURIN, SOX5, STUB1, BRMS1, TGFB2, TGFBR3, ANKRD1, SOX9, ZBTB7A, SAP30L, HSPA5, CRK, STAT3, CAV2, JUN, COL4A2, PPARA, SNX25, SMAD3, NR3C1, TWSG1, ARID4B, YES1, TGFB1, FLCN, TNXB	MDA-MB-231
1466	GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS	0.321666014861165	0.557060282392562	0.0325196565804493	-0.35216990788244	-1.09251184431802	28	SEMA5A	MDA-MB-231
1467	GOBP_PEPTIDE_METABOLIC_PROCESS	0.174723642963207	0.385713582970669	0.0419310333602392	-0.219851920580578	-1.09327461881495	667	ZFP36L2, TNIP1, ABCG1, WTIP, NOCT, BANK1, CTSZ, INPP5E, ANKZF1, EEF1A2, TOB1, SLC2A13, FURIN, ERAP2, EIF2AK3, MRPL2, HABP4, MRPL28, MRPS15, TAPBP, NT5C3B, MRPL11, MKNK2, MRPS23, MRPL49, IFNGR1, ABCA2, EIF5A2, MRPS24, RPS6KA1, MRPL36, DDX6, ELP2, FAU, TNKS1BP1, EIF3B, SEC11C, RPS6KA3, RPL27A, MRPL10, EARS2, C1QBP, CPEB4, NCK2, WARS1, RPL37, MRPS33, PSEN1, RPL12, RPS10, ABCA7, DARS1, YBX1, MRPL21, CPEB3, YIPF5, P4HB, FOXO3, MRPL14, BCL3, RPS19, ECE1, EIF4H, RPL35, RPS15A, PAIP1, AKT1, MRPS2, PLXNB2, DNPEP, EIF6, C6orf52, MAGOH, HSPB1, NMNAT2, EEF1G, CTSL, RPS25, CHCHD1, PPP1CA, RARS1, HARS1, CALR, RPLP2, CPD, EIF1AD, PPP1R15A, MEX3D, MRPS14, RPL11, METTL8, RPL5, RPS18, ADAM10, SSB, CELF1, MRPL22, FXR1, RPL3, RPL23A, AURKAIP1, EIF3C, PUS7, SOX4, RPL31, BACE2, DARS2, EIF2AK2, YTHDF2, FASTKD3, SLBP, TPP1, CTIF, LSM14B, MTPN, RPL17, CNOT8, EIF5A, PINK1, IARS2, SERBP1, DAP3, AGO4, MRPS34, RPL34, MOV10, RPS7, RPS27A, RPS6KB2, MTRF1L, ERAP1, MRPL58, MTFMT, IMPACT, HNRNPU, RRBP1, IGF2BP2, EIF3I, BECN1, EIF4A1, NOLC1, GEMIN5, RTN3, ROCK1, EIF3G, ERBB2, SAMD4B, ENC1, EIF2D, RPLP1, ZC3H15, RPL36, EIF3M, TSC1, RELA, RPL7A, SECISBP2L, GADD45GIP1, RPS13, EIF1, TARS1, PICALM, EIF5AL1, USP16, RPL23, MTRF1, AIMP2, KLHDC10, RPL36AL, RPL18, GFM2, MRPS12, RPS24, MRPL45, RPS23, RBM8A, MALSU1, NPEPPS, NCSTN, EIF3A, BIN1, RPS17, RPS14, LARP1B, LIMD1, RNF14, MRPL38, PLD1, EIF4EBP2, EIF4A3, MRPL16, EIF2B4, RBM4B, UHMK1, RPL21, FTSJ1, RPL26, MTIF2, PRMT1, TRNAU1AP, EIF3E, RPL13, MRPS10, RPSA, EEF1A1, MRPS6, RC3H2, RPL8, DDX1, MRPS18B, KARS1, SEC11A, RPS3, OGFOD1, MRPL24, RPUSD4, RPL35A, NPM1, AIMP1, DDX3X, NSUN5, CSNK2A1, RPSA2, LRRC47, EIF3J, NARS1, EEF2, RPS6KB1, DAPK3, RPL37A, PPP1R15B, MRPL39, RPL10A	MDA-MB-231
1468	GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION	0.287212132559446	0.523136996138976	0.0338989746763238	-0.282335795517922	-1.09354942762808	85	SREBF1, TSPO, PMPCA, UBE2J2, SREBF2, TIMM8B, LEPROT, VPS11, BCAP31, AIP, TIMM13, TOMM7, FIS1, GRPEL1, CSNK2A2, NDUFA13, ROMO1, TOMM20, BNIP3L, PINK1, HSPD1, TIMM17A, HSP90AA1, SH3GLB1, PDCD5, MICALL2, LMAN1	MDA-MB-231
1469	GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION	0.27605528576765	0.510234732898971	0.0346494361403704	-0.271846589694017	-1.09503228341998	111	NEDD9, CITED2, RELB, FOS, IL15, MYC, CD81, KITLG, TOB2, FASN, UCP2	MDA-MB-231
1470	GOBP_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ENDOPLASMIC_RETICULUM	0.306721056721057	0.542161867866093	0.0333233764028717	-0.322321494308844	-1.09555739295872	43	SCYL1, GOLPH3, TAPBP, KIF1C, KDELR3, RAB6A, COPA, KDELR2, ARF5, LMAN2, ARCN1, RER1, TMEM115, ERGIC3, GOLPH3L, COG7, ERGIC1	MDA-MB-231
1471	GOBP_REGULATION_OF_GROWTH	0.216534071255621	0.437764425240796	0.0381441068234305	-0.235406346260054	-1.09640617991735	322	SEMA5A, L1CAM, AGR2, CITED2, HSPA1B, DDR1, SPAG9, DUSP10, CDA, GATA6, BST2, SFN, LATS2, SOD1, PTCH1, PIM1, SLIT2, PLAC8, FOXC1, TGFB2, TGFBR3, BCL6, SOCS6, PPIB, MELTF, RPS6KA1, CDKN1A, WWC1, VEGFA, ZPR1, RAI1, BCL2L11, STAT3, RPS6KA3, HIF1A, EI24, HDAC3, CTDP1, WWC2, SH3BP4, FN1, BMPR2, PPARA, SGPL1, ZFYVE27, SMAD3, AKT1, CIB1, TGFB1, EGLN2, ATAD3A, NDUFA13, AKAP6, SEMA4C, NOTCH1, SAV1, SIPA1, SLC25A33, PPP1R9B, HDGFL2, ADAM10, DCUN1D3, TP53, ITSN2, ADAM17, CDKL3	MDA-MB-231
1472	GOBP_NEGATIVE_REGULATION_OF_DEPHOSPHORYLATION	0.323194662480377	0.557922010196524	0.0324960101604023	-0.356789211438023	-1.09662915563839	27	CRY2, TGFB2, PTPA, MFHAS1, SWAP70, PPP1R15A, LGALS3	MDA-MB-231
1473	GOBP_ORGANIC_ACID_METABOLIC_PROCESS	0.185010922534028	0.399292704695107	0.0410264221970887	-0.225501804442134	-1.09710284668413	509	SLC1A3, LIPG, ELOVL7, LIPA, SCD, PDK1, SLC2A6, DSEL, MGAT4A, SERINC5, ABHD12, ACSL3, PLOD2, HK1, PYCR1, SREBF1, PRXL2C, TPST2, CRAT, PGM1, IER3, PECR, XBP1, MSMO1, ATP8B1, FASN, PTGES2, UCP2, DDIT4, TYSND1, ACSF2, IDH1, PDXDC1, ASAH1, PHYH, GFPT1, GLUL, ACOT7, ECI1, GSTP1, MIF, SLC16A3, OSBPL2, SOX9, MCEE, DBI, ZBTB7A, HYI, ATP2B4, DDAH1, AKR1C3, PRXL2B, GSTO1, TPST1, STAT3, EARS2, NAAA, WARS1, ACAT2, PRKAB2, PSEN1, HIF1A, PAPSS2, MAPKAPK2, ECHDC2, FADS2, AKR1A1, DARS1, PFKFB2, HEXB, PPARA, PLOD3, SCP2, SGPL1, ACLY, ALDH18A1, LDHA, INSIG1, OAT, AKT1, UGDH, EIF6, GIT1, DDAH2, SDHA, FLCN, MTARC2, D2HGDH, RARS1, HARS1, TNXB, ERLIN2, ME2, ECHS1, KYAT3, GPX4, PDHB, HK2, SLC27A4, PGK1, FOXK1, EPHX1, TP53, PSPH, GPI, HADHB, ADIPOR1, SLC25A44, HEXA, DARS2, ENO2, ABHD3, NUDT19, SEPHS2, CAV1, ASL, KYAT1, IARS2, ABCD3, CBR1, ALDOA, PARK7, ANXA1, ANKRD23, PFKL, PDK3, IDH3A, PRKAA2, PGD, OSBP, AFMID, CTNS, ACSS2, GNE, PDHA1	MDA-MB-231
1474	GOBP_POSITIVE_REGULATION_OF_STRESS_FIBER_ASSEMBLY	0.313832909411074	0.550084219707958	0.0330134770815452	-0.342065154897198	-1.09731075440212	33	ARHGEF10L, RHOC, SORBS3, S100A10, TPM1, SDC4	MDA-MB-231
1475	GOBP_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS	0.317663257277734	0.553704705393828	0.0328792632922865	-0.34977656425846	-1.0977697507873	30	NR4A2, MDK, PRKAR1B, TSPO, FBXL20, SELENON, AKT1, ATAT1	MDA-MB-231
1476	GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY	0.271208708708709	0.504621096263053	0.0351107645601205	-0.276808117110796	-1.09873726551733	101	OPTN, TRIM65, SQSTM1, ATG2A, LRSAM1, BAD, BNIP3, SNX18, HIF1A, SH3BP4, BAG3, TMEM59, PLK2, FOXO3, PIK3C2A, GNAI3, TRIM8, FYCO1, NOD1, FLCN, KAT5, PIP4K2C, ORMDL3, BNIP3L, PINK1, SLC25A4, PARK7, SH3GLB1, PRKAA2, BECN1, ROCK1, TRIM23, CAMKK2	MDA-MB-231
1477	GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS	0.294746895893028	0.530845551297863	0.0337819665031078	-0.298932670186864	-1.09946406793064	63	LIPG, LIPA, PCSK9, AGPAT2, ABHD12, SREBF1, ABHD16A, LDLR, PLAAT3, SLC22A4, DGKD, INSIG1	MDA-MB-231
1478	GOBP_VIRAL_BUDDING	0.320261437908497	0.557060282392562	0.0328549986729529	-0.371325467285774	-1.10007089830759	23	CHMP4B, LRSAM1, CHMP1B, MITD1, VPS4B, CHMP5, MVB12B	MDA-MB-231
1479	GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	0.285305889079474	0.521191980778369	0.034390377064861	-0.293341889084241	-1.10110295685694	71	PCSK9, HIP1R, LDLRAP1, HIP1, ARRB2, DNAJC6, ARRB1, ABCA2, VEGFA, B2M, PSEN1, CCDC32, DGKD, RALA, NUMB, ITGAV, FLOT1, CBL	MDA-MB-231
1480	GOBP_PROTEIN_NEDDYLATION	0.31819075712881	0.554159564575549	0.0328428821592717	-0.365629730291387	-1.10312534112405	25	EPAS1, UBE2F, HIF1A, RPL11, RPL5, DCUN1D3, DCUN1D5	MDA-MB-231
1481	GOBP_DEVELOPMENTAL_GROWTH	0.198554714384033	0.418448642404637	0.0399533206453487	-0.234495399828245	-1.10340070251476	355	SEMA5A, L1CAM, PRKCZ, AGR2, CITED2, DDR1, SPAG9, MDK, DUSP10, PTX3, GATA6, CD81, ECM1, ADM, AURKA, KDM5B, LATS2, EPB41L5, SOD1, PTCH1, PIM1, HEG1, LZTS2, SLIT2, PLAC8, FOXC1, TGFB2, TGFBR3, LEPR, PPIB, CDKN1A, WWC1, SOX9, VEGFA, ZPR1, RAI1, BCL2L11, STAT3, FKBP8, AREG, AKIRIN1, HDAC3, CTDP1, WWC2, FN1, BMPR2, RBBP6, PTK7, PPARA, SGPL1, SLC25A25, ZFYVE27, TAF8, SELENON, EIF4H, TSKU, SSNA1, SMAD3, AKT1, ATF5, EREG	MDA-MB-231
1482	GOBP_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORT	0.293586789554531	0.530845551297863	0.0339643982663016	-0.306997518171044	-1.10384554971641	57	GRB10, SLC2A6, SLC50A1, SLC17A5, RHOQ, SELENOS, SORT1, PEA15, AKT1, YES1, HK2, SLC27A4	MDA-MB-231
1483	GOBP_AMYLOID_BETA_METABOLIC_PROCESS	0.300801877566986	0.536607841461801	0.0338468518961559	-0.340154287256705	-1.10484441571691	35	ABCG1, SLC2A13, IFNGR1, ABCA2, PSEN1, ABCA7, BACE2, BECN1, RTN3, ROCK1, RELA, PICALM, NCSTN, BIN1	MDA-MB-231
1484	GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND	0.284622731614136	0.520701936116239	0.0344852766047729	-0.301035685982294	-1.10719888761402	63	FOSB, PANX1, FOS, TMEM38A, GATA6, SREBF1, SLC26A3	MDA-MB-231
1485	GOBP_MODULATION_BY_HOST_OF_SYMBIONT_PROCESS	0.287574191077925	0.523136996138976	0.0343229745899501	-0.305010516005299	-1.10721205799155	59	PTX3, FASN, HSPA8, CDK9, PPIB, CAV2, JUN, CTDP1, PIK3C3, RAB9A, PAIP1, NAPEPLD, PSMC3, CCNK, TMEM41B, ZFYVE1, CDC42, RAB29, STOM, NUCKS1, SAP30BP, EEF1A1, IGF2R	MDA-MB-231
1486	GOBP_BEHAVIOR	0.21262864120007	0.432845003578406	0.0387300107593134	-0.244359670272546	-1.10747904390771	254	DNAH11, NEDD9, PRKCZ, SLC1A3, NR4A2, MDK, FOS, EGR1, NTAN1, B4GALT2, APRT, RCAN1, ARRDC3, ABHD12, ARRB2, PRKAR1B, SOD1, CNP, TSPO, LDLR, HMGCR, LEPR, ABCA2, CSTB, FBXL20, STAT3, B2M, UBE2Q1, TANC1, PSEN1, HIF1A, ITGA5, ABCA7, PER3, HEXB, PPARA, CPEB3, PLK2, AKT1, NR3C1, HRH1, GIT1, GPR176, HOMER1, PPP1R9B, MAFG, TP53, CLN8, FXR1, GPI, HEXA, ORMDL3, VPS35, GAA, ASL, ARCN1, AMFR, PARK7, PAK6, THRB, SPTBN2, RIC8A, DVL1, CTNS, IFT20, SGK1, STRBP, TSC1, CHD7, ARL6IP5, ATXN1L, PICALM, ABL2, SYNJ1, KMT2A, LGMN, NGF, NCSTN, TUBA1A, FADD, ADCY3, EIF4EBP2, EIF4A3	MDA-MB-231
1487	GOBP_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	0.29703934553954	0.532549112360176	0.0340169547555529	-0.338983667276218	-1.10816689825375	36	CCDC3, HSPA1B, TRAF2, GSTP1, H2BC11, MAPKAPK2, ZNF675, CYLD, NKIRAS1, ADAM17	MDA-MB-231
1488	GOBP_RESPONSE_TO_EXTRACELLULAR_STIMULUS	0.200798333911836	0.421055821318888	0.0398947010447969	-0.24032158462797	-1.10855898068709	296	ATF3, PMAIP1, IL15RA, NR4A2, LIPG, LIPA, PCSK9, NOCT, USF1, ABCA1, FOS, RRAGC, UPP1, ADM, MAP1LC3B, SREBF1, PIM1, XBP1, EIF2AK3, UCP2, AGL, GLUL, HSPA8, TSPO, RIPOR1, LDLR, CDKN1A, SREBF2, NUAK1, HSPA5, AKR1C3, BNIP3, CPEB4, PRKAB2, GABARAPL2, BMPR2, PIK3C3, PPARA, SIRT5, FOXO3, SLC25A25, CD40, COMT, RPS19, AKT1, BCL10, FLCN, STK24, MAX, FAS, KLF10, WDR45B, SIPA1, PPP1R9B, SLC27A4, GABARAP, FOXK1, SRD5A1, KAT5, TP53, PSPH, CBL, EIF2AK2, FNIP1, ZFYVE1, XPR1, ATF2, ASL, ZEB2, STC1	MDA-MB-231
1489	GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	0.235611510791367	0.462380681850141	0.0371659974986293	-0.257469431548791	-1.10909123634062	172	IDI1, PIK3R3, AGPAT2, SERINC5, ACSL3, INPP5E, HMGCS1, SLC44A2, PCYT2, HDHD5, TTC7A, PTPMT1, FDPS, PLD2, PITPNM3, IDH1, SOCS6, ABCA2, PLAAT3, DGKD, PIK3C3, AGPAT3, HEXB, PITPNM1, PIK3C2A, INPPL1, SOCS7, PIGA, CHKA, GGPS1, PIGS, PIP4K2C, SGMS2, ORMDL3, ABHD3, HYCC2, PIP5K1A, PIK3R2, PIK3CA, DGKA, PIK3C2B, SMG1, IP6K2, OSBP, DOLPP1, BECN1, DPM1, PISD, MBOAT2, SYNJ1, EFR3A	MDA-MB-231
1490	GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION	0.225026852846402	0.449337629788758	0.0380572582047922	-0.254828475097361	-1.11011764465348	186	SART1, RSRP1, ADAR, SF3B6, SNIP1, EIF3B, TXNL4A, CD2BP2, SNRPC, VCP, DYRK3, RPS19, EIF6, TFIP11, CELF2, NOP53, RUVBL2, RPL11, RPL5, CELF1, MRTO4, SF3B2, ZNHIT6, RPL23A, EIF3C, PRPF3, AGO4, HSP90AA1, EIF3I, GEMIN5, EIF3G, CLP1, EIF2D, EIF3M, SNRPE, SLU7, PRPF6, SF3B5, ABT1, SRPK2, EIF3A, GEMIN4, BRIX1, RPS14, HSP90AB1, SETX, SNRPD2, PUF60, EIF3E, KIF5B, RPSA, BOP1, TAF9, DDX1, SF3B1, DNAJC17, SF3A3, RPSA2, EIF3J, POLR2D, AAR2, BUD13, ZRSR2, ERAL1, LSM2, ZNHIT3, SRPK1, SNRPD1, RPL13A, RRP7A, EIF3H, EIF3F, EIF2S3, WDR77, MRPS7, RPS27L, RPS27, RPL38, AGO1, NUFIP1, SNRPD3, SNRPB, SNRNP200, YTHDC1, LUC7L	MDA-MB-231
1491	GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	0.294277929155313	0.530845551297863	0.034189115358795	-0.330564800988221	-1.1101195999837	41	HIP1R, HIP1, JAK2, FAM162A, EIF2AK3, F3, BAD, VCP, SMAD3, NOD1	MDA-MB-231
1492	GOBP_HEART_GROWTH	0.287899322362052	0.523263793721036	0.0345261408907225	-0.32461516334812	-1.11017035344531	44	CITED2, GATA6, PIM1, HEG1, FOXC1, TGFB2, TGFBR3, CTDP1, PPARA, AKAP6, NOTCH1, SAV1	MDA-MB-231
1493	GOBP_EMBRYONIC_MORPHOGENESIS	0.196985446985447	0.415678190627902	0.0402896801592287	-0.241484933026344	-1.11024267061773	287	HES1, CITED2, DUSP1, KLF4, DUSP5, ETS2, PAX8, SLC39A1, WNT5B, GATA6, ADM, EFEMP1, LATS2, EPB41L5, AXIN1, SOD1, PTCH1, SDC4, RNF207, AHDC1, FOXC1, TGFB2, COL12A1, SYF2, SOX9, BCL2L11, CCN1, CLUAP1, VEGFC, NHERF1, ZNF568, COL6A1, PSEN1, HIF1A, ITGA5, COL4A2, FN1, BMPR2, LRIG3, C2orf49, YBX1, PTK7, KDM6B, INSIG1, ECE1, SMAD3, PHLDB1, MAP2K1, UGDH, PLXNB2, TWSG1, BCL10, RALA, TGFB1	MDA-MB-231
1494	GOBP_RESPONSE_TO_PEPTIDE_HORMONE	0.208579367836054	0.428857190870921	0.039059251943962	-0.245385452439712	-1.11037802351009	249	TNFSF10, GRB10, PRKCZ, NR4A2, PCSK9, USF1, FOS, PIK3R3, EGR1, ADM, CRY2, SREBF1, JAK2, RHOQ, XBP1, UCP2, TBC1D4, TGFBR3, SELENOS, SORT1, LEPROT, CRK, STAT3, JAK1, CAV2, AREG, PRKCD, PPARA, CRY1, INSIG1, PIK3C2A, SCNN1A, ZBTB7B, INPPL1, AKT1, EREG, EIF6, CCNA2, SHOC2, MYO1C, MAX, SYAP1, SLC25A33, SLC27A4, SRD5A1, HDAC9, ADIPOR1, GRB2, NDEL1, PIP4K2C, CAV1, PIK3R2, VAMP2, PIK3CA, CTSD, SIK2, ANXA1, LONP1, ROCK1, STAT1, LPIN3, TSC1, CSK, RELA, PTPRE, PRKCI, CYC1, YWHAG	MDA-MB-231
1495	GOBP_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	0.310358486829075	0.546283171066605	0.0334745904199672	-0.374869668262734	-1.11057077697469	23	CITED2, FST	MDA-MB-231
1496	GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL	0.284366576819407	0.520612770107011	0.034663201122875	-0.315061287842659	-1.11080302776812	51	COL4A1, RRAGC, NSMF, XBP1, LAMTOR5, VEGFA, CPEB4, COL6A1, SH3BP4, CPEB3, UBR2, SIPA1, LAMTOR3, BCL2L2	MDA-MB-231
1497	GOBP_POSITIVE_REGULATION_OF_PROTEIN_ACETYLATION	0.311935807422267	0.548320394012192	0.0336274432455028	-0.389859117116945	-1.1109209657042	20	BMAL1, SMARCA5, KAT5, DDX21, SOX4, PRKAA2	MDA-MB-231
1498	GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	0.174508126603935	0.385576934661863	0.0428185933122846	-0.234158681436167	-1.1133913508697	397	ICAM1, SEMA5A, L1CAM, HES1, NEDD9, IL15RA, KLF4, DDR1, MDK, TACSTD2, TBC1D10A, NSMF, CORO1B, EPS8L2, FNBP1L, RHOQ, DENND5A, DAB2IP, ATP8B1, RAB11FIP3, MAK, SLIT2, NCS1, CHN1, VEGFA, ENTR1, CRK, P3H1, NPTN, DBN1, B2M, PTPN9, TBC1D13, TBC1D2B, SNX3, CROCC, AKIRIN1, PRKCD, PSEN1, CDC42EP4, FN1, BMPR2, GRN, RAP1A, PTK7, SRGAP2C, TBC1D10B, ZFYVE27, TBC1D17, TSKU, MYLIP, RAPGEF2, TBC1D9B, MAP2K1, AKT1, CYLD, PLXNB2, ACAP3, SHOC2, RALA, CIB1, CERS2, ATMIN, STK24, ANKRD27, LRIG2, ROR1	MDA-MB-231
1499	GOBP_MAMMARY_GLAND_MORPHOGENESIS	0.30600118835413	0.541652315069722	0.0337560952568549	-0.375865656838463	-1.11352144463348	23	DDR1, KDM5B, PTCH1, CAPN1, AREG, NR3C1	MDA-MB-231
1500	GOBP_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS	0.169664065151001	0.378780768345986	0.0432929962094138	-0.232502862580057	-1.11382307436657	424	CHST15, ST6GALNAC6, TNIP1, HS6ST1, ELOVL7, LIPA, B4GALT5, CEMIP, PDK1, DSEL, IL15, CDA, XYLT2, ST8SIA4, MGAT4A, APRT, UPP1, HS3ST1, ACSL3, TMEM106A, PLOD2, GUK1, RFK, AK4, B4GALT4, GFUS, GOLGA2, MGAT4B, GOLPH3, AK1, PLOD1, ST3GAL2, GFPT1, ACOT7, ABCA2, B3GNT2, OST4, MGAT1, PGM3, ST6GALNAC4, POMT1, ITM2B, NDUFS8, IMPDH1, NDUFB2, MGAT2, ST3GAL5, ATP5PO, NDUFB11, PAPSS2, CHST3, BMPR2, AKR1A1, ABCA7, ATP5PF, PMM2, TMEM59, PPARA, PLOD3, AMPD2, VCP, ACLY, NDUFV2, UGDH, NDUFB7, TGFB1, PIGA, SDHA, FLCN, NDUFA8, NDUFA13, TCF7L2, UGCG, POFUT2, PDHB, UCK1, NDUFA2, NDUFB10, NDUFB3, TYW5, MT-ND3, TMSB4X, ALG2, ALG1, PIGS, HEXA, BACE2, SDHB, MT-ND6, NME2, RPN1, ATP5ME, PINK1, GALNT5, ALDOA, ATP5MK, PRPSAP1, NDUFS2, PDK3, SLC35B2, ADCY9, PANK3, ATPSCKMT, DOLPP1, PPCS, ACSS2, GNE, PDHA1, STOML2, CHST12, NDST1, NDUFS3, DPM1, BMPR1B, OSTC, DGUOK, ATP5F1A, UXS1	MDA-MB-231
1501	GOBP_FEMALE_SEX_DIFFERENTIATION	0.283403927608779	0.519634368634946	0.0347322242247581	-0.314053820423378	-1.11389709064413	53	FST, PTX3, BAK1, KITLG, SOD1, IDH1, SLIT2, FOXC1, VEGFA, SGPL1, EREG, TAF4, UBB, NOTCH1, SRD5A1, NRIP1	MDA-MB-231
1502	GOBP_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	0.227838960101101	0.451512393705774	0.0379709017537109	-0.261953786606296	-1.114929538095	158	CEMIP, PRR5L, CD81, SAR1A, SFN, SREBF1, JAK2, YOD1, RIPOR1, SIRT7, UBE2J2, ZPR1, SREBF2, LEPROT, SUMO1, PRKCD, PSEN1, HDAC3, VPS11, BCAP31, BAG3, TOMM7, INSIG1, FIS1, SMAD3, CIB1, TGFB1, CSNK2A2, MYO1C, ITGB1BP1, NDEL1, ATP13A2, BNIP3L, PINK1, PIK3R2, VAMP2, PARK7, HSP90AA1, SH3GLB1, PDCD5, GCC2, MICALL2, ERBB2, LMAN1, RAB29, UFM1	MDA-MB-231
1503	GOBP_AMIDE_BIOSYNTHETIC_PROCESS	0.132599408478475	0.328383177724982	0.0487095049209452	-0.224020598784408	-1.11541066304461	676	ZFP36L2, ST6GALNAC6, TNIP1, ELOVL7, B4GALT5, WTIP, NOCT, BANK1, PDK1, ST8SIA4, ACSL3, INPP5E, ANKZF1, EEF1A2, TOB1, B4GALT4, FURIN, EIF2AK3, MRPL2, HABP4, MRPL28, MRPS15, NT5C3B, ASAH1, ST3GAL2, MRPL11, MKNK2, MRPS23, MRPL49, EIF5A2, MRPS24, RPS6KA1, MRPL36, DDX6, ELP2, FAU, CCN1, TNKS1BP1, ST6GALNAC4, EIF3B, RPS6KA3, RPL27A, MRPL10, EARS2, C1QBP, CPEB4, NCK2, WARS1, RPL37, ST3GAL5, PRKCD, MRPS33, RPL12, RPS10, DARS1, YBX1, MRPL21, CPEB3, FOXO3, MRPL14, BCL3, ACLY, RPS19, EIF4H, RPL35, CERS5, RPS15A, PAIP1, AKT1, MRPS2, PLXNB2, EIF6, C6orf52, MAGOH, HSPB1, CERS2, NMNAT2, EEF1G, RPS25, CHCHD1, PPP1CA, RARS1, HARS1, CALR, RPLP2, UGCG, EIF1AD, PPP1R15A, MEX3D, MRPS14, PDHB, RPL11, METTL8, RPL5, RPS18, SSB, CELF1, MRPL22, CLN8, FXR1, RPL3, RPL23A, AURKAIP1, EIF3C, PUS7, SOX4, RPL31, SGMS2, DARS2, ORMDL3, EIF2AK2, YTHDF2, FASTKD3, SLBP, ASL, CTIF, LSM14B, MTPN, RPL17, CNOT8, EIF5A, PINK1, IARS2, SERBP1, DAP3, AGO4, MRPS34, RPL34, MOV10, RPS7, RPS27A, RPS6KB2, MTRF1L, MRPL58, MTFMT, SLC25A15, PDK3, IMPACT, HNRNPU, OSBP, RRBP1, PPCS, IGF2BP2, EIF3I, ACSS2, EIF4A1, NOLC1, PDHA1, GEMIN5, ROCK1, EIF3G, ERBB2, SAMD4B, ENC1, EIF2D, RPLP1, ZC3H15, RPL36, EIF3M, TSC1, RPL7A, SECISBP2L, GADD45GIP1, RPS13, EIF1, TARS1, EIF5AL1, PPT2, USP16, RPL23, MTRF1, AIMP2, KLHDC10, RPL36AL, RPL18, GFM2, MRPS12, RPS24, MRPL45, RPS23, RBM8A, MALSU1, EIF3A, RPS17, RPS14, LARP1B, LIMD1, RNF14, MRPL38, PLD1, EIF4EBP2, ACACA, SAMD8, EIF4A3, MRPL16, EIF2B4, RBM4B, UHMK1, RPL21, FTSJ1, RPL26, MTIF2, PRMT1, TRNAU1AP, EIF3E, RPL13, MRPS10, RPSA, EEF1A1, GBA1, MRPS6, RC3H2, RPL8, DDX1, MRPS18B, SPTLC1, KARS1, RPS3, OGFOD1, MRPL24, RPUSD4, RPL35A, MPC2, NPM1, HSD17B12, AIMP1, DDX3X, NSUN5, CSNK2A1, RPSA2, LRRC47, EIF3J, DLAT, NARS1, EEF2, RPS6KB1, DAPK3, RPL37A, PPP1R15B, MRPL39, RPL10A	MDA-MB-231
