pathway	pval	padj	log2err	ES	NES	size	leadingEdge	cellline
670	GOBP_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION	0.0817438692098093	0.244415763097148	0.0716628565191792	0.453122621390413	1.41428452530472	31	HES1, SPAG9, B2M, SHOC2, DDX6, SOX9, ASPM, MED1, EIF4E	MDA-MB-231
671	GOBP_NEPHRON_MORPHOGENESIS	0.0742146320893949	0.232651358590502	0.0755861140764237	0.435201089896379	1.41415761222275	38	HES1, KLHL3, MYC, VEGFA, MAGED1, SOX9	MDA-MB-231
672	GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	0.000676792825856205	0.00976887227211127	0.477270815362862	0.289971449332544	1.41371003622591	614	CCND3, HES1, KLF4, BHLHE40, EGR1, CITED2, CRY2, AEBP2, ZNF778, CPEB3, PLK1, IRF2, CREB3L1, ETV3, MXD4, CBX4, RARG, MYC, KLF10, KLF3, DDIT3, VEGFA, LMO4, RARA, ARID4A, ZBTB10, TP63, TXNIP, MEF2C, ZNF568, MAGED1, KLF16, NFE2L3, BAG3, MAFK, CXXC5, BIN1, ATXN1L, SQSTM1, ZFP36, ZBTB34, ZNF669, ARID4B, FLCN, ZNF136, SMAD7, HIVEP1, SOX13, DNAJB4, SOX4, OVOL2, ZBTB49, NACC2, SOX9, PER3, MAX, HMGB2, ZNF529, KLF7, SNAI2, SPDEF, ZBTB39, CRY1, MXI1, IRF2BP2, ETS2, MXD1, ZBTB7A, SMAD3, PARP9, ZBTB2, OTUD7B, MNT, LDB1, ZNF169, RITA1, FOXC1, HSF1, TSC22D4, BRMS1L, DAB2IP, ZEB2, MAFG, TAF9B, THAP1, PSEN1, FOXO3, PCGF2, BCL6, PAF1, SAP30L, ATF4, MED25, ELK3, USP3, FNIP1, PLK3, RYBP, HDAC3, FOXP4, ZBTB7B, ZNF785, ZNF436, THRA, ZNF20, FOXO1, ZFHX3, GATA6, SDCBP, MED1, SIRT1, SORBS3, NOTCH2, NR3C1, IKZF5, MIER3, FOXK1, SUDS3, ZBTB33, TET1, TCF7L2, HSBP1, ZBTB6, DEAF1, NFIX, SKIL, ZNF134, ATF2, SP100, EP300, TDG, TLE5, SUFU, STAT1, STAT3, ZBTB21, CTBP2, ZNF350, ZMYM5, ZNF746, TGIF1, ZNF281, SREBF1, HEXIM1, RBBP4, PSMD10, SIRT7, NFATC2, YBX3, CREBBP, ZBTB1, DPF2, STAT6, CIR1, NACC1, SNW1, ZNF148, MIER1, ZNF451, OSR2, RTF1, WWC2, CREM, ZNF557, EID2	MDA-MB-231
673	GOBP_GLAND_DEVELOPMENT	0.00881612090680101	0.0586327838535854	0.223479119117479	0.319123208124708	1.41306233538056	232	HES1, OAS2, CITED2, JAK2, AURKA, NHERF1, CYP1B1, XBP1, NTN4, RARG, PDGFA, VEGFA, CLCN2, LMO4, RARA, LIPA, TP63, PLXND1, KDM5B, MDK, NAGLU, FEM1B, TGFBR3, TGFB1, SOX9, MAP2K2, SNAI2, HIF1A, SMAD3, BCL2L11, CCNB2, PML, FOXC1, ELK1, PSEN1, ZBTB7B, THRA, UBE3A, PITX1, GATA6, MED1, NOTCH2, CAPN1, NR3C1, PSAP, CTNS, CSNK2A2, DEAF1, CSF1, ATF2, SRF, STAT5A, EGF, NPHP3, UCP2, MAP2K1, LIMS2, TWSG1, ZBTB1, WDR77, STAT6, MT-CO2, FRS2, LAMA5, LATS1, SCRIB	MDA-MB-231
674	GOBP_NEGATIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS	0.0934327739796975	0.263638987373432	0.06642290670214	0.502307768091148	1.41270405838498	20	RARA, TGFB1, SOX9, HIF1A, SMAD3, GATA6, SRF, PPARA, YY1, NCOR2	MDA-MB-231
675	GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION	0.031667694838577	0.140763171473675	0.115547533922279	0.351160684047957	1.41263656126848	116	NEDD9, CITED2, MYC, IL15, KLF10, VEGFA, CD81, TOB2, RARA, NAGLU, FOSL2, TGFB1, LTBR, ATP6AP1, SBNO2, BAP1, HSF1, MYD88, PSEN1, CUL4A, MED1, SIRT1, NOTCH2, IREB2, FARP2, NR3C1, CASP8, JAGN1, FOS, CSF1, RIPK1, STAT5A, UCP2	MDA-MB-231
676	GOBP_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	0.0795644891122278	0.241287386700502	0.0726386507219513	0.440665303679923	1.41262627037049	35	KLF4, VEGFA, ARL6IP1, PLAUR, CSNK2A1, FNIP1, BCL2L12, LAMTOR5, RPS6KA3	MDA-MB-231
677	GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION	0.0427617855652899	0.169690650574043	0.0998483683168439	0.3665738013179	1.41237165953123	90	KLF4, IRF1, JAK2, VEGFA, SDC4, MDK, SMAD7, TGFB1, PELI1, PRKCD, RC3H1, LGALS3, MIA3, BCL6, SOCS6, ZBTB7B, CCL28, GTPBP4, SH2B3, EPB41L5, YTHDF2, PODXL, SPINT2, EPCAM	MDA-MB-231
678	GOBP_POSITIVE_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE	0.07003972402258	0.225483278195242	0.0775512583160702	0.418796626532274	1.4109780890164	44	ARID4A, TP63, ARID4B, NCOA3, BRMS1L, TEAD4, SAP30L, ZNF322, SUDS3, TET1, SMARCD1, RBBP4, BICRA, DPF2	MDA-MB-231
679	GOBP_LYSOSOMAL_TRANSPORT	0.0389879717959353	0.161039940106796	0.104367053045525	0.355133653828541	1.40950773976717	108	RHOB, LRP1, DTX3L, LIPA, PXK, CHMP4C, BIN1, MVB12A, GRN, RAB7A, HSPA8, MGRN1, ATG14, SLC17A9, LAMP1, VPS4B, HOOK2, CLN3, PLEKHM1, LYST, PSAP, TGFBRAP1, PINK1, NCOA4, AP1G1, CHMP4B, PIK3C3	MDA-MB-231
680	GOBP_NEGATIVE_REGULATION_OF_SIGNALING	6.34022720555254e-05	0.00163291930088103	0.538434096309916	0.282555841955787	1.40948960868548	827	ISG15, GRB10, PARP14, EGR1, SLIT2, ARRB2, CRY2, BMAL1, HSPA1B, IGFBP6, LFNG, DUSP10, SAMHD1, NHERF1, CREB3L1, OAS3, SERPINE1, TNIP1, XBP1, MYC, RNF149, DDIT3, PPP1R15A, IER3, TSKU, LRP1, ARID4A, MAD2L1BP, TOB1, ADM, TRIM59, TSPAN15, PRR5L, NXN, DHRS3, TP63, TNFAIP8L1, CACTIN, CNKSR3, LATS2, ECM1, DDIT4, ARRDC3, MDK, DNAJA1, STAT2, SOCS3, BANK1, GSK3A, OPTN, BCL3, CRTC3, NMI, DNAJB9, NDUFAF2, ADAR, PLAUR, TGFBR3, ARID4B, FLCN, GRK2, GRINA, SEC13, HEG1, SMAD7, CDC34, WTIP, RNF126, RAB7A, RIOK3, HSPA8, LITAF, SOX13, MGRN1, DUSP1, PPP1R15B, SOX9, MIDN, HMGB2, RAB11FIP5, SLC35F6, KLF7, SNAI2, PRKCD, EPHA4, CRY1, HIF1A, KCTD13, YTHDF3, TMEM127, ZBTB7A, DUSP5, RCAN1, OTUD7B, FAIM, MNT, LGALS3, SH3BP4, ELF1, EPN2, SORCS2, PRELID1, RITA1, NFKBIA, DYRK2, RAB11FIP3, MAP2K3, LIMD1, BRMS1L, BAK1, CSNK2A1, GSTP1, STUB1, DAB2IP, CSK, NDUFA13, TAF9B, PPP2CB, UBR2, PSEN1, PCGF2, LDLR, BCL6, SPRY4, LMNA, SAP30L, SOCS6, ATF4, PIK3R2, FNIP1, HDAC3, PEA15, CYLD, LONP1, UBE3A, FOXO1, DGKD, IFI35, LMBR1L, SIRT1, ERRFI1, CIB1, PSMD9, NPRL2, AXIN1, CASP8, SH2B3, SUDS3, PINK1, NBL1, JAGN1, FBXO7, CSNK2A2, RABGEF1, TET1, FRMD8, TCF7L2, TLE3, CTH, KCTD6, ABL2, ANKRD6, YTHDF2, ENY2, SPRED2, C12orf43, RNF115, SKIL, UFD1, GLG1, SRF, BCL2L2, UBE2B, TLE5, SUFU, PDCD4, STAT1, RIPK1, HERPUD1, INPPL1, TNFAIP1, ZDHHC12, NPHP3, GPATCH3, UCP2, CARD19, STRN3, ARRB1, TPT1, DUSP16, VCP, RGS9, SNX6, SREBF1, CREB3, TWSG1, MVP, IGFBP1, RBBP4, LEMD3, PSMD10, GRB14, PFDN5, YBX3, HSPA5, CLU, IGFBP4, NIBAN2, SEC14L1, F2RL1, HIPK3, ACVR1, ZNF451, DUSP7, RRM2B, FKTN, DYRK3, WWC2, GBP1, ITPR1, NUAK1, LATS1, EID2, HYOU1, CTNND1, CAV2, CAVIN3, CD2AP, BID, GBA1, LZTS2, AKT1S1	MDA-MB-231
681	GOBP_PHAGOCYTOSIS	0.0326513742508783	0.142483654745942	0.114047666631429	0.348920275358186	1.40747359955403	119	PLCG2, IL15RA, IL15, RARA, LRP1, C4BPB, CFP, TUSC2, ABCA1, RAB7A, RAB20, SNX3, MFGE8, PRKCD, TICAM2, CSK, CLN3, MYD88, LDLR, LYST, DYSF, PIP5K1A, YES1, PLD2, GSN, MERTK, CYBA, C1orf43, ANXA11, CDC42SE1, RAB31, F2RL1, PIKFYVE, UNC13D, ELMO2, LYAR, SOD1, DNM2, CALR, RAB5A, CDC42	MDA-MB-231
682	GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	0.0235492010092515	0.118512933048474	0.135862926377654	0.336705825544866	1.40736000339119	155	IRF1, NEDD9, ZFP36L2, HLA-B, IL15RA, DUSP10, XBP1, MYC, IL15, KLF10, TOB2, RARA, MDK, SMAD7, TGFB1, SOX13, SOX4, BAD, RC3H1, LGALS3, PRELID1, SHB, HSF1, SART1, FOXO3, NFKBIZ, BCL6, ZBTB7B, CUL4A, NOTCH2, CASP8, FBXO7, FOS, CSF1, SMARCD1, RIPK1, MIR17HG	MDA-MB-231
683	GOBP_TRANSLATIONAL_INITIATION	0.0394928289336936	0.162869170500492	0.103804265291514	0.357376935163221	1.40725647568813	104	PPP1R15A, BANK1, EIF3C, PPP1R15B, YTHDF3, EIF2AK3, ATF4, EIF3H, EIF1, EIF4E, YTHDF1, YTHDF2, EIF6, EIF2D, EIF2B2, BZW2, PAIP1, EIF4A2, EIF3J, EIF2A, EIF3B, DHX33, HABP4, ALKBH1, EIF3E, EIF3A, LTO1, CTIF, DNAJC3, GIGYF2, LARP1, UHMK1, RPL13A, EIF3F, EIF4E2, TMED2, AGO2, EIF5, COPS5, SLBP, EIF3M, IMPACT, NCBP2	MDA-MB-231
684	GOBP_MACROPHAGE_DIFFERENTIATION	0.0863626812355537	0.252427054723911	0.0697294585228188	0.458407584511675	1.40688204886972	29	IL15, VEGFA, NAGLU, FOSL2, TGFB1, HSF1, MYD88, SIRT1, NR3C1, CASP8, CSF1, RIPK1, UCP2	MDA-MB-231
685	GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	0.0696454793371093	0.224539367009965	0.0779134661483548	0.420176938927697	1.40621081067656	43	JAK2, ANGPT1, JUP, BAG3, TGFB1, UFM1, PRKCD, SMAD3, PSEN1, PIK3R2, HDAC3, EP300, SUFU	MDA-MB-231
686	GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	0.00100905493397826	0.0131227094631727	0.45505986738723	0.291813349984367	1.40597567813708	534	HES1, GRB10, NEDD9, PIK3R3, EGR1, HIP1R, CITED2, LOX, AGR2, JAK2, ARRB2, IGFBP6, ANGPT1, NHERF1, CREB3L1, LTBP3, PDGFA, VEGFA, VEGFC, LRP1, ARID4A, TOB1, KCNQ1OT1, TXNIP, LATS2, DDIT4, SOCS3, GSK3A, TNXB, TIPARP, ITGA5, CRK, PLAUR, MVB12A, TGFBR3, ARID4B, FLCN, AFAP1L2, SMAD7, TGFB1, HIVEP1, NRP2, RNF126, RAB7A, PLAT, OVOL2, MYO1E, SHOC2, SOX9, MAP2K2, GIT1, PRKCD, EPHA4, COL4A1, NDEL1, NUS1, PRKD2, HIF1A, ZBTB7A, SMAD3, EPN2, SLC39A14, NPTN, PML, FOXC1, RBPMS, BRMS1L, EIF2AK3, STUB1, DAB2IP, ZEB2, GRB2, RYK, RAPGEF2, SLC31A1, BMPR2, RHOQ, SPRY4, SAP30L, PIK3R2, ZBTB7B, LONP1, SGPL1, IFT20, FOXO1, ZFYVE27, HIP1, GATA6, DGKD, SDCBP, SIRT1, ERRFI1, NOTCH2, CTSD, AXIN1, SHKBP1, TGFBRAP1, BAIAP2, SH2B3, ROR1, SUDS3, RHBDF2, LRIG2, RNF111, NBL1, CD63, RABGEF1, ZFAND5, TET1, YES1, SPRED2, FOS, REPS2, RNF115, SKIL, CSF1, GLG1, ATF2, MERTK, EP300, PDCD4, UBE2O, GIPC1, STAT3, RALA, MAPKAPK2, FSTL1, INPPL1, STAT5A, FNTA, EGF, MPZL1, MAP2K1, MAP3K7, SNX6, SREBF1, TWSG1, MVP, CUL5, IGFBP1, RBBP4, PELO, LEMD3, GRB14, SOS1, CREBBP, STAT6, HSPA5, IGFBP4, NIBAN2, ACVR1, SNW1, JAK1	MDA-MB-231
687	GOBP_REGULATION_OF_PROTEIN_STABILITY	0.0086352148272957	0.0581463307691132	0.22623238004642	0.314974113981409	1.4055054410384	251	B4GALT5, HIP1R, AURKA, HSPA1B, PLK1, CHEK2, RNF149, CD81, BAG3, FBXL3, PIM1, SMAD7, GRN, HSPA8, SOX4, PER3, TTI2, PRKCD, EPHA4, SMAD3, LAMP1, COG3, CTSA, CDK7, PFN2, CSNK2A1, STUB1, DNAAF2, PIM2, TAF9B, PFDN6, IP6K2, DERL1, TOMM7, LMNA, SEC16A, SH3GLB1, HDAC3, DAD1, HIP1, CHFR, SIRT1, GTPBP4, SEL1L, BAG1, ISOC2, USP36, WDR81, USP8, PINK1, FBXO7, P3H1, RNF5, DAZAP2, GSN, EP300, UBE2B, TNIP2, CCNH, GIPC1	MDA-MB-231
688	GOBP_EPITHELIAL_CELL_PROLIFERATION	0.0102381947346427	0.0654397507734949	0.206652311234449	0.319117770605541	1.40531621152932	223	HES1, DUSP10, ANGPT1, XBP1, MYC, VEGFA, VEGFC, LIPA, TP63, KLF9, MEF2C, EPB41L4B, ECM1, KDM5B, MDK, MAGED1, B2M, POLD4, ZFP36, TGFBR3, FLCN, TGFB1, GRN, NRP2, OVOL2, SOX9, MAP2K2, BAD, HMGB2, SNAI2, PRKD2, HIF1A, SMAD3, NOX5, BAK1, DAB2IP, ZEB2, THAP1, PSEN1, BMPR2, NFKBIZ, MED1, SIRT1, NOTCH2, MYDGF, TCF7L2, DEAF1, NRAS, BCL2L2, STAT1, STAT3, NCSTN, STAT5A, EGF, MAP2K1, LIMS2, SLC39A9, WDR77, STAT6, IGFBP4, FRS2, LAMA5, NEAT1, OSR2, WDR48, CAV2, BID, B4GALT1	MDA-MB-231
689	GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	0.00218139177228332	0.0235823711349312	0.431707695803346	0.294880520836039	1.40424991092727	465	IFIT3, HES1, KLF4, IRF1, CITED2, SLIT2, JAK2, WNT9A, HSPA1B, IGFBP6, IL15RA, DUSP10, NHERF1, ETV3, CYP1B1, RARG, MYC, KLF10, TP53INP1, TOB2, TSKU, RARA, WARS1, TOB1, ADM, ATF5, KLF9, SEMA4C, MEF2C, SEMA3F, SDC4, MAGED1, B2M, NMI, TMEM115, TGFBR3, FLCN, SMAD7, TGFB1, PELI1, DUSP1, SOX4, CDKN3, OVOL2, CDKL3, ZBTB49, SHOC2, NACC2, SOX9, ATG101, SNAI2, PRKCD, EPHA4, RC3H1, BAP1, TMEM127, SMAD3, S100A11, SH3BP4, DENND5A, PTPN9, PML, TSC22D1, AKIRIN1, BAK1, PFN2, GSTP1, DAB2IP, PIM2, CSK, RYK, RAPGEF2, PSEN1, BMPR2, BCL6, LMNA, MED25, FNIP1, ZBTB7B, GATA6, DLG3, KLF13, IFI35, MED1, CIB1, GTPBP4, MAK	MDA-MB-231
690	GOBP_RESPONSE_TO_CORTICOSTEROID	0.0505347032920948	0.187272954365227	0.0919032203847858	0.378259857304019	1.40387043203751	72	ZFP36L2, SLIT2, JAK2, CYP1B1, AGL, AKR1C3, ADM, KLF9, DDIT4, SCNN1A, GSK3A, FOSL2, ZFP36	MDA-MB-231
691	GOBP_REGULATION_OF_SPINDLE_ASSEMBLY	0.084856122663306	0.249906989054378	0.070357361417532	0.45325919385233	1.40331330618525	30	HSPA1B, PLK1, CCSAP, CHMP4C, VPS4B, SENP6, CHMP4B, CEP97, SPAG5	MDA-MB-231
692	GOBP_NEGATIVE_REGULATION_OF_GROWTH	0.0303597421501352	0.136566853815762	0.118729771541953	0.342715211849731	1.40313280703426	132	SPAG9, CITED2, SLIT2, HSPA1B, DUSP10, SEMA4C, BST2, SEMA3F, GSK3A, CTDP1, SERTAD3, CDA, TGFB1, TSPYL2, CDKL3, RAI1, HIF1A, SMAD3, SH3BP4, PML, NDUFA13, RYK, PLAC8, IP6K2, BMPR2, BCL6	MDA-MB-231
693	GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS	0.0418053244592346	0.168325142406787	0.100860025098152	0.35746803678416	1.40251538656404	101	NEDD9, IL15RA, DUSP10, XBP1, IL15, KLF10, RARA, MDK, TGFB1, SOX13, SOX4, BAD, LGALS3, SHB, HSF1, SART1, FOXO3, NFKBIZ, BCL6, ZBTB7B, NOTCH2, CASP8, FOS, CSF1, SMARCD1, RIPK1	MDA-MB-231
694	GOBP_SEMI_LUNAR_VALVE_DEVELOPMENT	0.0970631118516976	0.270397449453244	0.0652926206630866	0.481709114903164	1.40249535604009	23	SLIT2, TGFB1, SOX9, SNAI2, BMPR2, NOTCH2	MDA-MB-231
695	GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	0.0171368861024033	0.0976542294815913	0.159153456855406	0.327256304022038	1.40197590934918	182	HES1, DUSP10, ANGPT1, XBP1, MYC, VEGFA, VEGFC, TP63, KLF9, MEF2C, EPB41L4B, ECM1, KDM5B, MDK, MAGED1, B2M, POLD4, ZFP36, TGFBR3, FLCN, TGFB1, GRN, NRP2, OVOL2, SOX9, BAD, HMGB2, SNAI2, PRKD2, HIF1A, SMAD3	MDA-MB-231
696	GOBP_STRIATED_MUSCLE_CELL_PROLIFERATION	0.0732423924449108	0.232218625904368	0.0759225511621017	0.421362092711823	1.40189127788958	42	CITED2, JAK2, ANGPT1, MEF2C, TGFBR3, DIPK2A, PIM1, FOXC1, AKIRIN1, GATA6, FOS, MIR17HG	MDA-MB-231
697	GOBP_CELL_CHEMOTAXIS	0.0403326403326403	0.163761740577815	0.102704812014747	0.35420388657896	1.40185045859128	107	NEDD9, LOX, SLIT2, ARRB2, SERPINE1, VEGFA, VEGFC, CMKLR1, MDK, CRK, DUSP1, DAPK2, HMGB2, PRKCD, PRKD2, LGALS3, AKIRIN1, SLC8B1, CCL28, TIRAP, LYST, NBL1, PIP5K1A, CSF1, CREB3, PPIB, WNK1, F2RL1, PIKFYVE, MTUS1, ADAM10, ELMO2, MIF, RHOG, CD74, EPHA2, DDT, CALR, BSG, BCAR1, RPS19, ABCC1, MPP1, TPBG, OXSR1, LGMN, CCRL2, CORO1B, RAB13	MDA-MB-231
698	GOBP_INNER_EAR_RECEPTOR_CELL_DEVELOPMENT	0.099812850904554	0.272948032163144	0.0642851373333349	0.47677500682173	1.40182749596076	24	HES1, NHERF1, TSKU, SDC4, NAGLU	MDA-MB-231
699	GOBP_MACROAUTOPHAGY	0.00765957446808511	0.0546785383903793	0.241698386096655	0.309089682547644	1.40172331593785	290	KLHL3, STING1, GABARAPL1, MAP1LC3B, TP53INP1, PIK3C2B, YOD1, ATP6V0B, OPTN, CHMP4C, BAG3, VAMP8, SQSTM1, ATP6V1G1, MVB12A, TGFB1, UFM1, RAB7A, MTMR14, ATG101, ATG14, POLDIP2, GAA, CRY1, BNIP3, HIF1A, VPS4B, RAB43, TMEM39A, UBXN2B, PIM2, CLN3, PSEN1, TOMM7, LGALS8, PLEKHM1, SH3GLB1, MTMR3, IFT20, ZFYVE1, ILRUN, SIRT1, CAPN1, CTSD, SNX18, WDR45B, LRSAM1, USP36, WDR81, EXOC8, PINK1, CHMP4B, ATG2A, RNF5, UFC1, PIK3C3, MFSD8, TP53INP2, TOM1, EI24, RETREG2, MAP3K7, VCP, ATG13, SNX6, ATP6V0E1, ARFIP2, ATP6V1C1, GABARAPL2, GNAI3, PIKFYVE, SCOC, QSOX1, ATP6V0D1, VMP1, EXOC7, ATG16L1, GBA1, ATP6V1E1, VPS37A, SNX4, ATP6V1B2, WIPI1, SPTLC1, CALR, CDK5, RAB5A, UBQLN1, STBD1, TSC1, TRIM13, RAB1B, EMC6, ARL8B, WIPI2, CHMP7, VPS26A, TMEM41B, RAB1A, ATG12, STX12, EXOC1, CDC37, BNIP3L, SRC, PEX2, LARP1, ATP6V1H, GABARAP, RB1CC1, SESN2, SUPT5H	MDA-MB-231
700	GOBP_PLASMA_MEMBRANE_ORGANIZATION	0.0455680399500624	0.176746100966557	0.0965275765869161	0.362411021306181	1.40090485025676	92	NHERF1, CAVIN2, CHMP4C, BIN1, SNX9, BIN3, CASP7, FNBP1L, PRKCD, VPS4B, NOX5, OSBPL2, S100A10, CLN3, COL5A1, MTSS2, SH3GLB1, HDAC3, SNX18, BAIAP2, CHMP4B, GSN, ABCD1, SNX33, CLU, VMP1, CAV2, UGCG, SOD1, DNM2, SPTBN1, NDRG1, ARL8B, CHMP7, BAIAP2L1, WASL, MICALL1, STX4, TMEM41B, ANK3, EHD2, ANXA2, SERP1	MDA-MB-231
701	GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	0.0637275386544087	0.214906603395548	0.0814078219628671	0.397493234933516	1.40044368306244	55	SPAG9, CITED2, DUSP10, SEMA4C, SEMA3F, GSK3A, CTDP1, CDKL3, RAI1, RYK, PLAC8	MDA-MB-231
702	GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	0.000651057131677806	0.00955489991574077	0.477270815362862	0.284680582971044	1.39830570949052	673	PLCG2, HES1, GRB10, PIK3R3, EGR1, SLIT2, JAK2, ARRB2, WNT9A, CPEB3, KDM6B, NHERF1, RHOB, SERPINE1, CYP1B1, TNIP1, XBP1, RARG, TP53INP1, KLF3, DLG2, GBP3, AKR1C3, RARA, LRP1, SLC12A7, CD55, JUP, VAMP2, KLF9, COL6A1, CACTIN, MEF2C, CPEB4, DDIT4, SOCS3, KLF16, SCNN1A, GSK3A, USF1, RRAGC, AKR1A1, CRK, NDUFAF2, NSMF, BCL10, SQSTM1, ZFP36, TICAM1, SYT2, GRK2, PIM1, ABCA1, NCOA3, LITAF, CCDC186, SOX4, CASP7, SHOC2, SOX9, BAD, MAX, HMGB2, RAB11FIP5, GIT1, KLF7, SNAI2, PRKCD, EPHA4, COL4A1, SBNO2, NDEL1, BNIP3, PPM1E, HIF1A, GOLPH3, LAMTOR2, TICAM2, SH3BP4, NADK, SLC39A14, CAMKK2, ADD1, NFKBIA, LAMTOR4, HSF1, MAP2K3, GSTP1, DAB2IP, TUBA1A, ELK1, GRB2, CSK, NDUFA13, P2RY2, RAPGEF2, UBR2, MYD88, DHX36, IP6K2, PSEN1, PCGF2, SLC9A1, LDLR, NFKBIZ, RHOQ, PDK3, PAF1, PIK3R2, LAMTOR3, ZBTB7B, CCNA2, LONP1, XRN1, FOXO1, MED1, SIRT1, NFKBIB, NR3C1, CTSD, TIRAP, C2CD2L, BAIAP2, USO1, USP8, PINK1, EIF4E, GRAMD1A, JAGN1, NCOA4, YES1, ABL2, PRDX5, PTK7, ENY2, FOS, LRP6, RAP1A, SRF, BCL2L2, EP300, TNIP2, SMARCD1, PDCD4, STAT1, RIPK1, MAP2K4, STAT3, DENND4C, NCSTN, LAMTOR5, STAT5A	MDA-MB-231
703	GOBP_EPITHELIUM_DEVELOPMENT	0.000718045705800289	0.0101414304792331	0.477270815362862	0.286496356184734	1.39808357529352	625	HES1, KLF4, KLHL3, ROBO4, PPL, CITED2, SLIT2, AGR2, JAK2, TDRD7, BMAL1, LFNG, DUSP10, KDM6B, FNDC3A, NHERF1, RHOB, SERPINE1, NTN4, RARG, MYC, CLDN4, PDGFA, VEGFA, CLCN2, VEGFC, LMO4, AKR1C3, RARA, ARID4A, EPAS1, ADM, LIPA, TP63, TXNIP, PLXND1, SEMA4C, MEF2C, RBBP6, LATS2, KDM5B, SDC4, MDK, MAGED1, SOCS3, NAGLU, SAPCD2, GSK3A, ASAH1, ITPK1, FOSL2, ITGA5, FEM1B, RDH10, BCL10, DSP, ZFP36, ARID4B, HEG1, F11R, SMAD7, TGFB1, NCOA3, SOX4, OVOL2, MYO1E, SOX9, MAP2K2, BAD, KLF7, RHOC, SNAI2, SPDEF, TPP1, EPHA4, COL4A1, TBC1D20, VASP, TOR1A, PRKD2, HIF1A, SMAD3, CTSZ, LGALS3, HPSE, LDB1, ADD1, PML, FOXC1, GRB2, MAFG, RYK, RAPGEF2, COL5A1, MYD88, PSEN1, BMPR2, NFKBIZ, ATF4, HDAC3, THRA, KRT86, IFT20, GATA6, DLG3, RILPL2, MED1, ERRFI1, NOTCH2, NR3C1, RIPK4, PSAP, TRPC4AP, TAGLN2, CLUAP1, CTNS, EPB41L5, MARCKS, PIP5K1A, DEAF1, ANXA4, ANKRD6, PTK7, PODXL, SPINT2, SPRED2, EPCAM, LRP6, TOLLIP, RAP1A, SKIL, CSF1	MDA-MB-231
