pathway	pval	padj	log2err	ES	NES	size	leadingEdge	cellline
516	GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	0.297334959066365	0.789287720747003	0.0318047908234536	0.265768127471123	1.08446968638207	95	MYC, ZNFX1, SMYD5, L3MBTL3, TRIM28, SMARCA5, BCL6, GSK3A, CDK2, ATF7IP, BAHD1, HDAC6, SUV39H1, DOT1L, RB1, TASOR2, BEND3, ATRX, TRIM37, MBD3, TRIM27, BAZ2A, LMNB2, H3-3B, DNMT1, UHRF1, USP7, HELLS, SUV39H2, EZH2, SIRT6, NRDE2, CTCF, EZH1, L3MBTL1, PHF8, H1-0, H3-3A, SIN3A, MORC2, MTA1, BMI1, SUZ12, MECP2, TPR, HDAC2, TRIP12, POLE3, SCMH1, CBX3, KMT2D	MDA-MB-231
517	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	0.317649116669582	0.80030457369748	0.0306319673508428	0.29401005163024	1.08446736926432	54	KLF4, TRIAP1, CDKN1B, METTL13, RBL2, PLK2, CDK2, SDE2, PRKDC, FBXO7, CTDSP2, RB1, RBL1, JADE1, RFWD3, RPL26, DLG1, KANK2, BTN2A2, EZH2, WEE1, PTEN, PRMT2	MDA-MB-231
518	GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	0.273104163067887	0.781512605042017	0.0332983312213635	0.241971380270701	1.08432459616211	180	NHERF1, DUSP1, ZNF830, KLF4, MAD2L1BP, FOXC1, TRIAP1, CDKN1B, RBBP8, CDC14B, INIP, MDC1, RBL2, NEK11, HASPIN, MSH2, ZWILCH, PLK2, DTL, BCL6, BLM, CDK2, RAD17, SDE2, PRKDC, BRCC3, AURKB, FBXO7, CTDSP2, CDC6, MAP3K20, KLHL22, RAD9A, TICRR, RB1, ZFP36L2, XRCC3, RBL1, MTBP, JADE1, PSMG2, RFWD3, CDC20, RPL26, DLG1, ZFYVE19, KANK2, BTN2A2, EZH2, NBN, WEE1, MAD2L1, PPP1R10	MDA-MB-231
519	GOBP_STEM_CELL_PROLIFERATION	0.314782303370786	0.79936017877474	0.0308711470716714	0.287262675950772	1.08390327015299	61	HMGB2, PDCD2, SHB, NKAP, PBX1, ATXN1L, KAT7, PTCH1, NF1, YJEFN3, BYSL, FERMT1, DGCR8, ERCC2	MDA-MB-231
520	GOBP_LEARNING	0.318269737998945	0.80030457369748	0.030693954458091	0.287885856918655	1.08276524666374	60	FOS, ADCY3, LGMN, ATXN1L, ITGB1, PPP3CB, CLN8, EIF4A3, NF1, SRF, TPBG, FYN, SPECC1, KRAS	MDA-MB-231
521	GOBP_NERVOUS_SYSTEM_PROCESS	0.2366234629445	0.757237627584226	0.0354121781823754	0.224379605487251	1.08254074897239	336	NTF3, ADARB1, FOS, HOMER2, CEMIP, THRB, NEDD9, NHERF1, GABRE, EFEMP1, PEX5, ADCY3, VPS54, LINS1, GPRASP3, ITGA5, VLDLR, LGMN, DDIT3, FMR1, TBC1D24, ATXN1L, ITGB1, CASP3, PPP3CB, CLN6, HEXB, SRC, CLN8, CDKN1B, SPAG16, MYH3, EIF4A3, PNKD, TUSC3, NF1, NGF, SRF, NSUN5, POMK, CHUK, PLK2, EPS8L2, TPBG, FYN, WHRN, SPECC1, CAMTA1, GSK3A, RCAN1, SYNM, ADGRV1, CHM, KRAS, FABP5, DNAH11, HSP90AA1, USP53, DNAJC19, EPHB2, GLRB, NIPSNAP1, AXIN1, CREB1, DICER1, COL18A1, CEP250, KIFC3	MDA-MB-231
522	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	0.345204008589835	0.81722437529712	0.0295151116826142	0.344685678476352	1.08210554292005	26	PTPRE, PID1, GSK3A, PTPN2, NCL, TSC2, ZNF592, PTPN1, PRKCD, PIP4K2A	MDA-MB-231
523	GOBP_CHOLESTEROL_EFFLUX	0.341862117981521	0.815737037315987	0.0295625996473468	0.338315373277563	1.08147318635288	28	SCARB1, EEPD1, NAXE, NPC1, PTCH1, LIPA, YJEFN3	MDA-MB-231
524	GOBP_CELL_SURFACE_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	0.346284084833363	0.817441307775046	0.0293830445605139	0.333190224150527	1.08116266739334	30	IRAK1, CYBA, TRAF6, IFI35, MFHAS1, FLOT1, LYN, CHUK	MDA-MB-231
525	GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING	0.284143617935063	0.785872663921444	0.0324135636295584	0.243194983753195	1.08071503155948	168	DUSP1, ZNF830, CRY1, MAD2L1BP, E2F1, THOC1, RAD51, TRIAP1, CDKN1B, ATRIP, RBBP8, CDC14B, INIP, MDC1, PRPF19, CCAR2, DDX39B, NEK11, HASPIN, MSH2, ZWILCH, PLK2, DTL, BLM, CDK2, RAD17, SDE2, PRKDC, TTI1, BRCC3, AURKB, DOT1L, CDC6, MAP3K20, KLHL22, RAD9A, TICRR	MDA-MB-231
526	GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	0.237715803452855	0.757237627584226	0.0352966157276666	0.222948593246818	1.0804865395646	351	CDK15, DPF3, DUSP1, ZNF830, KLF4, CUL4B, PBX1, EIF4EBP1, MAD2L1BP, MYC, E2F1, ITGB1, PPME1, TRIAP1, SMARCD2, SPAST, CDKN1B, CUL2, RBBP8, CDC14B, INIP, PHF10, POLE, RBL2, NEK11, HASPIN, PKMYT1, CPSF3, ZWILCH, PLK2, DTL, E2F3, BLM, CDK2, RAD17, SDE2, CDKN3, PRKDC, BRCC3, AURKB, PPP6C, ERCC2, FBXO7, E2F4, CTDSP2, CDC6, HECW2, MAP3K20, SMARCA4, RRM2, PLRG1, CCDC57, KLHL22, NFIB, ADAM17, TICRR, ANAPC1, RB1, E2F6, ZFP36L2, ECD, LATS2, CCNA2, PSME3, XRCC3, CALM2, TFAP4, RBL1, USP37, MTBP, JADE1, PSMG2, RFWD3, CDC20, CTC1, RPL26, DLG1, NSMCE2, BCL7A, CDK7, TMOD3, INO80, PHB2, ZFYVE19, KANK2, MASTL, BTN2A2, CUL4A, AMBRA1, EZH2, PPP2R2D, NBN, WEE1, MAD2L1, CDK10, AURKA, CCNE2, CDC25A, EIF4G1, PTEN, DDX3X, RCC2, FBXO5, RAD51C, PRMT2, TOPBP1, CCNY, ORC1, EIF4E, CDC14A, RCC1, CDC7, CHFR, PHF8, PINX1	MDA-MB-231
527	GOBP_SELECTIVE_AUTOPHAGY	0.308133472367049	0.794731001084571	0.0310826254028964	0.274282168023864	1.07966345439552	76	TIGAR, PEX5, CRY1, AUP1, RNF41, OGT, PEX2, PINK1, ATG4B, ULK2, HDAC6, GAA, ACBD5, BAG3, RB1CC1, SLC25A5, TSC2, WDFY3, PHB2, AMBRA1, CALCOCO2	MDA-MB-231
528	GOBP_REGULATION_OF_DNA_REPLICATION	0.303014462449904	0.791241253429371	0.0314498749144593	0.261349393171675	1.07948991511991	103	MCM4, INO80E, KAT7, TERF1, BRPF3, RFC3, ESCO1, MCM3, RFC4, SMARCA5, GTPBP4, BCL6, BLM, CDK2, RAD17, CDC6, TICRR, ATF1, CCNA2, ATRX, USP37, JADE1, ZBTB38, CTC1, INO80, WRNIP1, NBN, GMNN, ATR, FBXO5, ORC3, CDC7, OBI1, ESCO2, MAP2K4, MCM7, PPP2R1A, NUCKS1, DHX9, PDS5A, YY1, CHRAC1, POLE3, MCM6, TNFAIP1, ATAD5, UCHL5, RUVBL2, TIPIN, RUVBL1, ACTL6A, SMC3, PCNA	MDA-MB-231
529	GOBP_MUSCLE_CELL_DEVELOPMENT	0.309756097560976	0.794731001084571	0.0310294455435	0.267514252129165	1.07886690027974	88	EDN1, SORBS2, ANKRD1, TPM1, FBXO22, ITGB1, CSRP2, ANKRD23, PPP3CB, MYH3, ADM, AFG3L2, SRF, G6PD, GSK3A, RCAN1, FLII, PRKG1, ACTN1, BIN3	MDA-MB-231
530	GOBP_POTASSIUM_ION_TRANSPORT	0.325131810193322	0.804239303180091	0.0302860025206102	0.290859219056553	1.07862078528252	56	NALCN, SLC9A6, SLC12A8, NOS1AP, FLNA, ITGB1, ANO6, VAMP2, CDKN1B, KCNS3, CDK2, ATF4	MDA-MB-231
531	GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	0.297338792221085	0.789287720747003	0.0314061514436487	0.249696420964089	1.07849430924475	138	EDN1, CEMIP, NALCN, NHERF1, GPR89B, CYBA, NOS1AP, FMR1, FLNA, PPIF, ITGB1, ANO6, VAMP2, PPP3CB, BAX, KCNS3, COMMD1, TRPC1, LYN, G6PD, FYN, CLIC1, GNB5, YWHAH, PSEN2, COX17, HECW2, SLC31A2, EPHB2	MDA-MB-231
532	GOBP_POSITIVE_REGULATION_OF_TRANSLATION	0.298536075287557	0.789287720747003	0.0317375395860154	0.256898827284291	1.07766097469818	115	PRR16, FMR1, METTL14, EIF5AL1, OGT, LARP6, SAMD4A, EIF4A3, NGRN, THBS1, ERBB2, NSUN5, PINK1, CNBP, LARP4, PRKDC, CDK5RAP1, PASK, EIF5A, PABPC1, NAT10, C1QBP, UQCC2, EIF5A2, MRPS27, SYNCRIP, YTHDF3, EIF4G2, DHX36, RPL26, YBX3, UHMK1, RPL5, HNRNPD, YTHDF1, EEF2, EIF4G1, DDX3X, IMPACT, TRMT10C, RPUSD4, EIF6, HNRNPU, LARP4B	MDA-MB-231
533	GOBP_MRNA_3_END_PROCESSING	0.340880727402389	0.815737037315987	0.0296772696202792	0.304837318731961	1.0760960229375	44	CDK9, PAPOLG, CPSF3, NCBP1, CPSF2, PABPC1, RPRD1A, YTHDC1, SLBP, NUDT21, DHX36, MTPAP, POLR2D	MDA-MB-231
534	GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	0.34458981612447	0.81722437529712	0.0293268456891866	0.315983208656657	1.07586673841555	37	IRAK1, CYBA, TRAF6, IFI35, SRC, MFHAS1, FLOT1, LYN, CHUK, FYN	MDA-MB-231
535	GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION	0.210090720993156	0.756154790075676	0.0370035891842464	0.210470711698864	1.07393582209532	634	DPF3, TOX, BCOR, RING1, HMGB2, INO80E, CDK9, SETD7, TAF4B, NAA60, DDX21, TBP, PCGF2, RLIM, FBL, MED9, DAXX, SMC6, ZNF518A, LOXL2, KAT7, MYC, ZNF827, RNF2, TRAPPC12, DPY30, H2BC11, TERF1, MED20, ZNFX1, FBXL19, FAM50A, RAD51, OGT, SETD3, SMARCD2, MED16, BRPF3, H2BC15, RAD52, TET3, SMYD5, KAT6A, TADA2B, PHF10, METTL21A, L3MBTL3, MORF4L2, RBL2, TRIM28, HDAC7, HASPIN, TAF1, PCGF3, SMARCA5, DDX23, PCGF6, MORF4L1, NPM3, PRMT6, METTL22, BRPF1, BCL6, PRIMPOL, MYBBP1A, ANP32B, USP36, GSK3A, GRWD1, UTP3, SMYD2, CHAF1A, CDK2, ERCC6L, TTI1, ATF7IP, BAHD1, RNF8, RCBTB1, POLR1E, BRCC3, KAT5, H2BC3, HDAC6, H4C8, PWWP3A, HCFC1, L3MBTL2, H4C3, TAF1C, TAF1B, SUV39H1, MSL1, DOT1L, SMARCA4, AXIN1, GTF2E1, HMGN1, HMG20A, PAXIP1, TLK2, TSPYL1, RB1, TASOR2, BEND3, TAF11, YTHDC1, WDR5, USP15, GTF2A2, MED6, ATRX, TRIM37, MBD3, RRN3, BPTF, HPF1, RBL1, TRIM27, BAZ2A, TDG, LMNB2, TAF8, ATPSCKMT, MED15, CHD7, JADE1, TONSL, MSL3, KMT5A, TAF3, METTL23, NSMCE2, NAP1L1, H3-3B, BCL7A, ZNF335, DNMT1, INO80, UHRF1, GLYR1, SFMBT1, VRK1, TAF4, SSRP1, BCORL1, USP7, HELLS, SUV39H2, OIP5, EZH2, NCOA3, EP400, CHD4, DEK, AURKA, SIRT6, NRDE2, ZDBF2, NAA40, CTCF, MED19, GMNN, HDGFL3, NSD3, SUDS3, TOP1, CENPO, ZZEF1, RAD51C, SMYD3, PRMT2, BTAF1, HNRNPU, MED10, SET, ASXL1, EZH1, TTF2, L3MBTL1, KANSL1, CFDP1, MLLT6, TAF9, MED28, PHF8, TAF6, KDM1B, H1-0, BRD1, RPL23, MEN1, NUDT5, PCGF5, H1-4, H3-3A, KDM3B, SIN3A, EIF1, SETD2, KANSL2, GATAD2A, MORC2, MED4, BRD2, MAP3K7, SRPK1, NCOR1, CREBBP, PHB1, MMS22L, MRGBP, KDM4C, BAG6, H2BC4, MTA1, EEF1AKMT2, BMI1, SUZ12, PRMT1, RBM15, NUCKS1, SMC5, CHD2, MECP2, CENPI, YY1, SS18L1, CHRAC1, NPM1, TAF7, TPR, EEF1AKMT1, HDAC2, TRIP12, POLE3, HMGN4	MDA-MB-231
536	GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	0.349540311173975	0.819756000807028	0.029067703848247	0.315214864015656	1.07325066129421	37	CELF2, FMR1, MAGOH, SMU1, YTHDC1, HNRNPA1, SRSF6, HNRNPU, PTBP1, TRA2B, DDX17, RBM8A, RBM15, CELF1, RBM25, DDX5	MDA-MB-231
537	GOBP_NEGATIVE_REGULATION_OF_TRANSPORT	0.28829442835236	0.787337855527788	0.031974374159939	0.234155856929317	1.0717984343699	209	INHBB, EDN1, RAB11FIP1, NHERF1, GABRE, DYSF, PID1, CRY1, FMR1, LYPLA1, PPIF, KLF7, UCP2, SYTL4, STC1, PPP3CB, SNX12, SNX33, PNKD, THBS1, SMCR8, NF1, LIF, COMMD1, SCAMP5, UBE2G2, NDUFAF2, STXBP3, CNN2, GSK3A, ATF4, YOD1, FABP5, FERMT1, GNB5, OAZ1, RHBDF2, NUP153, HECW2, EPHB2, PRKG1, BAG4, PLSCR1	MDA-MB-231
538	GOBP_PROTEIN_LOCALIZATION_TO_CHROMATIN	0.351279317697228	0.819872048171988	0.029067703848247	0.317488474001121	1.07157230038273	36	CDK9, H2BC11, PARP1, MSH2, H4C8, H4C3, TONSL, VRK1, EZH2, SIRT6, ESCO2, SETD2, MMS22L, PLK1, VCPIP1	MDA-MB-231
539	GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	0.318181818181818	0.80030457369748	0.0305190600455216	0.265242086440094	1.07152722066532	89	ANKRD1, KLF4, KAT7, MYC, TERF1, ERCC4, NAF1, SRC, RFC3, DKC1, RFC4, AURKB, HSP90AA1, NEK2, NAT10, TNKS, MAP2K7, TERF2, CCNA2, HNRNPA1, JADE1, CCT4, CTC1, CCT3, HSP90AB1, HNRNPD, CCT2, TCP1, ATR, HNRNPU, CCT7, PINX1, MEN1, SH2B1, PTGES3, PARN	MDA-MB-231
540	GOBP_T_CELL_PROLIFERATION	0.320069808027923	0.80030457369748	0.0304477002861874	0.26636665155289	1.07152171045162	87	ELF4, TRAF6, DOCK2, PAWR, SDC4, CASP3, PPP3CB, BAX, CD274, SLC7A1, CARD11, MALT1, ERBB2, CD276, CTPS1, LIPA, FYN, BCL6, SH3RF1, IL15, GPAM, STAT5B, ITCH, RC3H1, DNAJA3	MDA-MB-231
541	GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY	0.275063398140321	0.781884574754724	0.0327343045167054	0.228828581338167	1.07134915282343	254	ADARB1, DUSP1, GPRC5A, DBNDD2, KLF4, TGFB2, ANGPTL4, DUSP16, SIAH2, SERPINB9, DTNBP1, DUSP10, ABCE1, TERF1, XIAP, ERCC4, DUSP3, ARFGEF1, TRIAP1, SRC, CDKN1B, NR2F2, CEP43, SERPINB1, THBS1, SMCR8, NF1, BCL2L12, WARS1, SOCS5, CCAR2, TIMP2, VPS25, LYN, STK38, RRP1B, GSK3A, SH3BP4, ADGRV1, CDK5RAP1, LRCH1, SH3RF1, HDAC6, RPS6KA3, STYXL1, EPHB2, HEG1, ERRFI1, GNAQ, TERF2, RB1, IKBKB, DUSP7, DHCR24, CHMP6, LATS2, PAQR3, SLC39A14, DUSP22, TFAP4, IGBP1, TRIM27, TSC2, GSKIP, RECK, RPS7, PRKAG2, SFN, ARL6IP1	MDA-MB-231
542	GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	0.350204226602735	0.819756000807028	0.0291136069415774	0.305984464293557	1.07117323915944	42	CEMIP, MYLK, STC1, PPP3CB, BAX, TRPC1, G6PD, BAK1, CALM2, F2R, STIM2, CASK	MDA-MB-231
543	GOBP_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	0.352369165487977	0.820123216416832	0.0289218815695838	0.314501947732135	1.07082330789155	37	NHERF1, DUSP10, DUSP3, FLCN, LIF, LYN, SYNJ2BP, PTPN2, EPHB2, EZR, DLG1, BTN2A2, CNKSR3, PTEN, ITGB1BP1, PTPN1, EIF3A, SPRY1, CSK	MDA-MB-231
544	GOBP_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	0.371719335832887	0.828130545137429	0.0281391283563715	0.359810811614684	1.07012234037484	21	CYBA, TRAP1, LIPA, FYN, ACOX1, CLCN3	MDA-MB-231
545	GOBP_CELL_CYCLE_PROCESS	0.194075431363567	0.745179311587673	0.0378166850142061	0.204620797011463	1.06979304709384	922	CDK15, DPF3, EDN1, SEPTIN6, NAA10, DUSP1, OOEP, ZNF830, KLF4, MCM4, CRY1, CUL4B, ARL8A, PBX1, MND1, ENTR1, NAA60, EIF4EBP1, TACC2, FLNA, PCNT, SMC6, MAD2L1BP, MYC, SEH1L, POLA1, E2F1, TRAPPC12, PIK3R4, GNAI1, ITGB1, MYO19, CEP76, EXOC7, TERF1, PPME1, UBXN2B, THOC1, ERCC4, ALMS1, RAD51, SAPCD2, TRIAP1, SMARCD2, RRS1, SNX33, SPAST, CDKN1B, CUL2, ATRIP, RBBP8, CDC14B, CCNC, RASA1, FLCN, INIP, METTL13, SPIRE2, ESCO1, PHF10, MCM3, MLH3, TUBE1, CHAMP1, TOP3A, MDC1, POLE, MYBL1, LIF, RBL2, CETN2, PRPF19, CCAR2, C9orf78, KLHL21, DDX39B, NEK11, HASPIN, MSH2, TAF1, EML4, PKMYT1, SMARCA5, CPSF3, ZWILCH, CSPP1, PLK2, DTL, BCL6, FBXW7, MYBBP1A, E2F3, MISP, MCMBP, BLM, ATF5, CDK2, RAD17, MSH6, SDE2, CDKN3, PRKDC, MSH5, TTI1, STAMBP, RECQL5, BRCC3, AURKB, PPP6C, ERCC2, BCCIP, FBXO7, KLHDC3, E2F4, KAT5, CTDSP2, PCLAF, NEK2, TOP3B, TACC1, DOT1L, CDC6, HECW2, MAP3K20, SMARCA4, PLSCR1, STARD9, RRM2, PLRG1, CCDC57, KLHL22, NDEL1, NFIB, RAD9A, NAT10, TNKS, CETN3, CENPU, TERF2, ADAM17, PAXIP1, DYNC1H1, CEP250, BIN3, TLK2, CCNB1IP1, TICRR, ANKLE2, ANAPC1, RB1, E2F6, EZR, ZFP36L2, CHMP6, ECD, LATS2, CCNA2, KIF4A, PSMC3IP, PSME3, RANBP1, XRCC3, CEP152, ATRX, MYH10, TRIM37, CALM2, TFAP4, SLC25A5, RBL1, USP37, MTBP, IGF1R, JADE1, HSPA1B, EFHC1, KMT5A, REEP4, REEP3, PSMG2, RFWD3, CDC20, MMS19, CTC1, RPL26, DLG1, NSMCE2, BCL7A, CDK7, ROCK1, BRIP1, STAG2, TMOD3, BCL2L11, INO80, PHB2, ZFYVE19, RAB35, CROCC, NUP62, KANK2, VRK1, DYNLT1, CDC5L, PKP4, MASTL, RAD51AP1, NUP43, XPO1, PRKCE, IQGAP1, AHCTF1, BTN2A2, KIF13A, CUL4A, OIP5, AMBRA1, EZH2, PPP2R2D, SKA3, NBN, WEE1, LSM14A, MAD2L1, KPNB1, CDK10, XRCC2, PPP1R10, PLK4, AURKA, CCNE2, MAPK14, GOLGA8B, ZFYVE26, CDC25A, HAUS2, KNSTRN, TMEM67, CTCF, DRG1, GMNN, EIF4G1, CIAO2B, PTEN, DDX3X, PAGR1, RIOK3, GINS1, RCC2, RPRD1B, TOP1, CENPO, ATR, CTDNEP1, FBXO5, CSNK1D, RAD51C, PRMT2, HAUS6, SPAG5, HNRNPU, TOPBP1, CCNY, SPRY1, ORC1, GIPC1, GIT1	MDA-MB-231
546	GOBP_ATP_BIOSYNTHETIC_PROCESS	0.320354597601252	0.80030457369748	0.0303565056020427	0.266784896982508	1.06966434299787	85	PID1, NDUFA2, STOML2, FLCN, PARP1, DMAC2L, SDHC, NDUFV3, NDUFS7, PINK1, NDUFB11, LIPA, NDUFS2, NDUFC1, NDUFA3, MT-ND3, NDUFS3, NDUFA6, MT-ND1, NDUFV1, ATPSCKMT, PRKAG2, MT-ND6, NDUFB7, ATP5F1C	MDA-MB-231
547	GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION	0.333919774806474	0.814036192991218	0.0298123151023384	0.281527280992758	1.06869893183179	63	EDN1, RHPN2, TPM1, ASAP3, DLC1, SDC4, ALMS1, ANKRD23, LIMCH1, ARHGEF10L, CCN2, SMAD3, BAG4	MDA-MB-231
548	GOBP_REGULATION_OF_PHOSPHORYLATION	0.237762237762238	0.757237627584226	0.0348712703517742	0.211861927057016	1.06857418260351	559	NTF3, ADARB1, EDN1, CEMIP, AREG, TIGAR, NEDD9, RAP2C, NHERF1, DUSP1, IRAK1, GPRC5A, DBNDD2, SNF8, PID1, TGFB2, DSTYK, DUSP16, ITGA5, TRAF6, PRR5L, FMR1, CARD10, DTNBP1, CAMKK2, DAXX, DUSP10, TERF2IP, RAD51, DUSP3, CCN1, LRRK1, SRC, CDKN1B, CNOT7, BAX, NR2F2, FLCN, LIMCH1, MICAL1, RALBP1, CEP43, MALT1, ARAF, AXL, THBS1, YES1, SMCR8, NF1, LIF, RBL2, ERBB2, WARS1, NGF, SOCS5, KSR1, VPS25, FLOT1, LYN, PINK1, DLG3, PKMYT1, GTPBP4, STK38, FYN, KIRREL1, FBXW7, CCNT1, GSK3A, BLM, EMP2, RAD17, TNKS1BP1, PBK, CDKN3, PRKDC, KRAS, PDGFC, CDK5RAP1, AURKB, BCCIP, HSP90AA1, HDAC6, DHX34, CTDSP2, PTPN2, MAP2K1, NCL, IL15, COPS8, CDC6, EPHB2, TNFRSF10B, BAG4, AXIN1, CCNYL1, HEG1, ERRFI1, RAPGEF2, BAK1, MAP2K7, GNAQ, ADAM17, OSBP, BANK1, ANKLE2, ROBO1, RB1, CIB1, MYADM, IKBKB, DUSP7, TRIM6, ROR1, CHMP6, LATS2, CCNA2, PAQR3, BRAT1, KCTD20, STK4, DUSP22, CALM2, LRP8, RB1CC1, TFAP4, RYK, RBL1, MIF, TRIM27, TSC2, GSKIP, IGF1R, PRKAG2, SDCBP, SFN, CNOT9, PIK3R2, PSEN1, CDK7, ROCK1, TAB2, NPTN, PHB2, ZNF675, ZNF592	MDA-MB-231
549	GOBP_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	0.364997326679736	0.826993942915457	0.0284326417178475	0.328976404367166	1.0674893231393	30	EDN1, SCARB1, NOS1AP, ABL2, HDAC6, COX17, TERF2, NUS1, FXN, PHB2	MDA-MB-231
550	GOBP_REGULATION_OF_MRNA_PROCESSING	0.323114439993033	0.802449374997712	0.0302358693091482	0.258818897851925	1.06722137196675	102	CELF2, WDR77, CDK9, FMR1, PRPF19, MAGOH, NCBP1, RBMXL1, SMU1, NCL, SRSF3, DAZAP1, C1QBP, YTHDC1, MAGOHB, HSPA8, HNRNPA1, DHX36, SRSF7, SRSF6, SF3B4, HNRNPK, RBM39, HNRNPU, PTBP1, TRA2B, DDX17, RBM8A, SRPK1, PTCD2, SFSWAP, AHCYL1, RBM15, NUP98, DHX9, NPM1, RBM10, RBM42, CELF1, SNRNP70, SAFB2, RBM25, LARP7	MDA-MB-231
551	GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR	0.318418314255983	0.80030457369748	0.0304273811995255	0.255898294751909	1.06695479191871	109	DPF3, OOEP, KLHL15, TERF2IP, RAD51, SMARCD2, UBE2V2, ATRIP, SPIRE2, PARP1, PHF10, MORF4L2, MORF4L1, PRKDC, RECQL5, KAT5, CGAS, SMARCA4, PPP4R3B	MDA-MB-231
552	GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	0.366066654785243	0.827904622171548	0.0283803619158179	0.328800094178006	1.0669172175354	30	SLC15A4, UCP2, ITGB1, CLN8, SLC7A1, SLC7A2, SLC1A5, SLC7A5, SLC3A2, SLC38A1, ARL6IP1, PSEN1, SLC38A9, SLC25A38	MDA-MB-231
553	GOBP_PYRUVATE_METABOLIC_PROCESS	0.330793210945618	0.810966360035651	0.0296964779948796	0.271108322491249	1.06644424115998	75	TIGAR, FAHD1, PFKFB2, UCP2, PDHA1, PGK1, OGT, FLCN, MPC2, LIPA, ADPGK, SLC4A4, DDIT4, LDHA, PRKAG2, PSEN1, PFKP, SRR, SIRT6, FOXK1, STAT3, PRXL2C, EIF6, GIT1, SLC16A3, PRKACA, NCOR1, APP, GAPDH	MDA-MB-231
554	GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS	0.293301759133965	0.789287720747003	0.0315047269846711	0.230174467088953	1.06641076016971	230	CELF2, NOCT, WDR77, CDK9, PRR5L, FMR1, METTL14, E2F1, PNPT1, IREB2, CNOT7, SAMD4A, EIF4A3, PRPF19, EXOSC7, EIF4ENIF1, SERBP1, PAN2, MAGOH, NCBP1, RBMXL1, TNKS1BP1, SMU1, DHX34, NCL, SRSF3, IGF2BP2, PABPC1, BAG4, CASC3, DAZAP1, TENT5A, TRAF5, C1QBP, MAPKAPK2, YTHDC1, ZFP36L2, DCP1B, PABPC4, MAGOHB, RC3H1, EXOSC9, HSPA8, HNRNPA1, SYNCRIP, YTHDF3, DHX36, SRSF7, CNOT9, SAMD4B, ROCK1, YBX3, HNRNPA0, HNRNPD, YTHDF1, TNRC6C, FASTK, MAPK14, SRSF6, NRDE2, FASTKD5, SF3B4, HNRNPK, RBM39, EXOSC2, HNRNPU, LARP4B, DIS3, PRKCD, CNOT2, PTBP1, EXOSC3, TRA2B, NBAS, DDX17, RBM8A, ROCK2, SRPK1, PARN, PTCD2, SFSWAP, AHCYL1, RBM15, FASTKD3, NUP98, DHX9, NPM1, RBM10, RBM42, CELF1, KHSRP, SNRNP70, SAFB2, TAF15, RBM25, LARP7, PCID2	MDA-MB-231
555	GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	0.35728293813514	0.823128287761309	0.0288225599314661	0.302019530304991	1.06614904225825	44	PDE3B, COL4A2, KLF4, TGFB2, NAXE, FOXC1, PGK1, THBS1, NF1, PLK2, SYNJ2BP, YJEFN3	MDA-MB-231
556	GOBP_GLAND_MORPHOGENESIS	0.341934351413024	0.815737037315987	0.0293361955812739	0.286539157951622	1.06597988014199	57	AREG, NHERF1, TGFB2, PLXND1, PTCH1, SRC, BAX, LIPA, FBXW7, LIMS2	MDA-MB-231
