pathway	pval	padj	log2err	ES	NES	size	leadingEdge	cellline
158	GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	0.0515537991737022	0.37992712520295	0.0840040435343081	0.396746644536103	1.39302274954364	54	ANGPT1, NTF3, ARAF, IL11, NGF, GSK3A, SPRY2, TXN, RPTOR, MAPKAP1, LIF, STK4, BAG4	MDA-MB-231
159	GOBP_GLUTATHIONE_METABOLIC_PROCESS	0.0844557699308336	0.45446177013876	0.0654401996471083	0.45639657051792	1.39139654176523	28	SLC7A11, GSTM3, G6PD, CHAC2, GSR, ETHE1	MDA-MB-231
160	GOBP_GLOMERULUS_DEVELOPMENT	0.0813889399228367	0.451150442477876	0.0670487152800428	0.46513956419876	1.39090573503721	26	ANGPT1, OSR1, MTSS1, MPV17	MDA-MB-231
161	GOBP_CHROMOSOME_CONDENSATION	0.0781080101486046	0.447999980196598	0.0680194272735311	0.441675468117195	1.38911666049665	32	HMGA2, AIFM1, PHF13, PLK1, SMC4, CDK1, H1-0, MCPH1, NCAPD2, TENT4A, TOP2A, CHMP1A	MDA-MB-231
162	GOBP_LUNG_MORPHOGENESIS	0.0799202609641174	0.449308327357108	0.067207783715993	0.440396357273208	1.38509371987108	32	TNC, HIPK2, WNT7B, SPRY2, SPRY1, TGFBR2, WNT2B, LIF, MAP2K2, CDC42	MDA-MB-231
163	GOBP_DNA_UNWINDING_INVOLVED_IN_DNA_REPLICATION	0.0918760315422703	0.469322654110715	0.0628526173488668	0.487876164415064	1.38434300190225	21	HMGA1, GINS4, PURA, BLM, MCM4, GINS1	MDA-MB-231
164	GOBP_L_AMINO_ACID_TRANSPORT	0.068104222821204	0.425886297247057	0.0727383231489883	0.409904497908111	1.38012437038035	44	SLC7A11, SLC7A5, SLC36A1, SLC1A5, SLC7A1, VPS54, PER2, SLC3A2, SLC25A22, SLC38A1	MDA-MB-231
165	GOBP_NEURON_PROJECTION_EXTENSION_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE	0.0997811017876687	0.489218200655604	0.060003465477807	0.489784080643587	1.37910692026873	20	PLXNA4, SEMA7A, SEMA3A, NRP1, SEMA4B, SEMA3C	MDA-MB-231
166	GOBP_PROTEIN_DEACETYLATION	0.0643190801293568	0.421948582818148	0.0749258356507951	0.403528544100146	1.37803318434934	47	HDAC9, SUV39H1, FRY, HDAC8, SPRED2, HDAC4, MTA1, CCAR2, FNTA, SIRT6, RRP8, EP300, TADA2A, FLNA, HDAC10, SIRT2	MDA-MB-231
167	GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION	0.0864107695106422	0.455203265999964	0.0646399151525937	0.441312474769474	1.37724511787717	31	DDR2, FOSL2, CDK4, ABL1, CD74, BMI1, CCNA2, CDKN1A, SIRT6, S100A6, LIF, PML, CDK6, ZMIZ1, EGFR, GAS6, CTC1	MDA-MB-231
168	GOBP_PRESYNAPSE_ORGANIZATION	0.101058008026268	0.490210215102752	0.0596007554342557	0.488914126223871	1.37665735073807	20	PPFIA2, IL1RAPL1, NLGN2, FZD1, ARF6, NLGN1, DVL1	MDA-MB-231
169	GOBP_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS	0.0937442671069529	0.474115350904014	0.0622012112321493	0.467866508398317	1.37390088741754	24	PPFIA2, GPRASP3, EPHA4, NLGN1, TANC2, ARHGAP33, SIPA1L1, DHX36, DNM3, PTEN	MDA-MB-231
170	GOBP_PLATELET_ACTIVATION	0.060132830730569	0.404428985573141	0.0775512583160702	0.381496240178688	1.37286886997762	61	SLC7A11, TLR4, RAP2B, SERPINE2, PRKG1, AXL, THBD	MDA-MB-231
171	GOBP_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS	0.092511013215859	0.471621145374449	0.062655195332066	0.462469254392581	1.37225857696719	25	MMP16, MMP14, TFAP2A, MTHFD1L, MED12, CHST11, RUNX2, TGFBR2	MDA-MB-231
172	GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	0.0552888888888889	0.393663066418374	0.0805924900764779	0.374126119588166	1.37133629383347	67	SEMA7A, ANGPT1, TLR4, SLC30A10, TNFRSF11A, NRP1, DDR2, ABL1, CD74, SPRY2, DDT	MDA-MB-231
173	GOBP_RECEPTOR_CLUSTERING	0.0891395306530835	0.460885727453772	0.0635916868333331	0.439403799588361	1.37128853671283	31	SLC7A11, NLGN2, DLG2, SYNGAP1, NLGN1, RER1, DLG4, GLRB, FNTA, DVL1, GPHN, FLNA, DLG3	MDA-MB-231
174	GOBP_XENOBIOTIC_METABOLIC_PROCESS	0.0864332603938731	0.455203265999964	0.0647115329729563	0.431171797729221	1.37094437797617	34	AOX1, CYP1B1, GSTM3, NQO1, NCEH1, SLC29A1	MDA-MB-231
175	GOBP_IRON_ION_TRANSPORT	0.084866144600255	0.45446177013876	0.0652926206630866	0.433622895947937	1.37092417155537	33	STEAP1, FTL, SLC48A1, SLC39A14, NECTIN1, MMGT1	MDA-MB-231
176	GOBP_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION	0.0935566072078631	0.47410694189432	0.0620094437915393	0.449616696970069	1.3707270336719	28	SEMA7A, TLR4, AXL, LAPTM5, CD74, TICAM2, CAMK4, MAVS, DHX36	MDA-MB-231
177	GOBP_VIRAL_RNA_GENOME_REPLICATION	0.103026987600292	0.49511620371474	0.0589828311509697	0.468061253969602	1.3617612697143	23	HMGA2, APOBEC3B, PCBP2, FMR1, APOBEC3C, PCBP1, SMARCB1, RESF1	MDA-MB-231
178	GOBP_SYNAPSE_ORGANIZATION	0.0147715561662659	0.199253774006461	0.155354732375283	0.312458999080941	1.36127298887911	216	TNC, PLXNA4, SLC7A11, ADGRF1, ADGRB3, DOCK10, ARHGAP22, SRPX2, NEGR1, PPFIA2, NRP1, GPRASP3, IL1RAPL1, WNT7B, ZC4H2, ZNF804A, NECTIN1, MECP2, CHRNB1, NLGN2, RAB29, FZD1, EPHA4, SYNGAP1, ABL1, ARF6, NLGN1, NOS1AP, CRIPT, TANC2, RER1, PRNP, PCDHB13, DLG4, GLRB, PIN1, ARHGAP33, SIPA1L1, FNTA	MDA-MB-231
179	GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	0.100145932141554	0.489965414642652	0.0598876344343645	0.437502596324261	1.356174699725	30	ANGPT1, SERPINE1, ANGPTL4, IL11, ABL1	MDA-MB-231
180	GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_II_PROMOTER	0.0505968287903082	0.377109112826011	0.0844603778325338	0.354673845480713	1.35613517139653	85	MED16, ERCC1, GTF2F2, MED12, CDK4, TBP, MED24, TAF4B, TAF11, TAF3, MED29, ATF7IP, CCNH, MED9, CTNNBIP1, TAF10, PAXIP1, MED28, ELOC, TAF9, MED22, MED20, DHX36, MED26, GTF2H2, ZNHIT1	MDA-MB-231
181	GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	0.0431616341030195	0.348161409267711	0.0915140765993025	0.347671100001784	1.35602658656604	97	PKIA, AURKB, MECP2, PKMYT1, MRNIP, PABIR1, TRIM39, CDK4, HUS1, PINX1, CDK2, BABAM2, BRCC3, BLM, PLK1, CDKN1A, VPS4A, FOXN3, FZR1, PAXIP1, CDK1, RBBP8, IER3	MDA-MB-231
182	GOBP_B_CELL_ACTIVATION	0.0275390282406595	0.284198311681948	0.114417265153214	0.328602714030119	1.35320592467712	142	TLR4, DOCK10, IL11, ZFP36L1, HDAC9, CLCF1, MMP14, LAPTM5, IL4I1, FOSL2, ERCC1, DOCK11, SLC25A5, LGALS1, ABL1, NHEJ1, MSH2, CASP3, HDAC4, CD74, BMI1, SYVN1, RBPJ, PPP2R3C, PIK3R3, RNF8, CDKN1A, IGBP1, LYN, TPD52, ITFG2, EP300, PAXIP1, PRKDC, BAX	MDA-MB-231
183	GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	0.0205610733577278	0.236492964280192	0.132308522605383	0.318343589163216	1.35047043907328	177	HMGA2, HDAC9, HIPK2, H3C1, ING2, H3C10, SUV39H1, JARID2, MECP2, EZH1, DOT1L, GSK3A, SAMD1, H3C2, SCMH1, CDK2, HCFC1, HDAC4, BMI1, PCGF5, MEN1, TET3, RNF8, ATF7IP, SMYD5, MTA1, ATRX, SIRT6, OGT, RRP8, EP300, MBD3, NIBAN2, H3C3, H1-0, DNMT1, SMARCB1, PHF8, RESF1	MDA-MB-231
184	GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY	0.0994925697716564	0.489218200655604	0.0598876344343645	0.42930000339916	1.35019449827085	32	SLC9A1, GSK3A, SLC25A5, SLC35F6, STPG1, BAX, PPIF, IER3, GCLC, BNIP3, MAPK8, RHOT1, MUL1	MDA-MB-231
185	GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	0.106534870950027	0.502884048243741	0.0580618893746958	0.446522818672337	1.34835503407814	27	NT5E, DLG2, CASK, MPP1, ENTPD6, ENTPD5, BAD, AK3, RRM2, ENTPD7, AK2, CAD, NUDT5, DTYMK, UMPS, RRM1, AK1, TJP2	MDA-MB-231
186	GOBP_OLIGODENDROCYTE_DEVELOPMENT	0.117840204304998	0.531172080797189	0.0549208699749138	0.478288198798772	1.34673745210238	20	LPAR1, PRDM8, B4GALT6, MECP2, MED12, ERCC2, LYN	MDA-MB-231
187	GOBP_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	0.112691466083151	0.518899808270341	0.0562362053989718	0.462665681916262	1.34606357846582	23	ZC4H2, DOT1L, DDIT3, DAZAP2, PER2, FOXC1, EP300, NIBAN2, H1-0, RB1, ZNF675	MDA-MB-231
188	GOBP_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION	0.127352457518728	0.549372418317931	0.0527275912884147	0.463413294578126	1.33185966257084	22	CHRM3, PRKG1, ADRB2, ITGA2, NMU, ADORA2B, ZDHHC21	MDA-MB-231
189	GOBP_REGULATION_OF_PROTEIN_MATURATION	0.1013304173501	0.490210215102752	0.0594870687313202	0.408702943604119	1.33051996923988	38	SERPINE1, SERPINE2, MMP14, PLAU, PRKACA, PRKACB, PLAUR, XIAP, PRNP	MDA-MB-231
190	GOBP_LEUKOCYTE_HOMEOSTASIS	0.0793507664562669	0.449308327357108	0.0672877185291006	0.372496491326623	1.33029082357026	59	SLC7A11, DOCK10, AXL, PDE4B, DOCK11, ABL1, CASP3, CD74, PPP2R3C, PPP3CB, FADD, LYN	MDA-MB-231
191	GOBP_MITOCHONDRION_LOCALIZATION	0.104725415070243	0.498962771988876	0.0584902753594963	0.415956086280883	1.33001803434725	35	ARMCX3, ZBED3, ARMC1, MAP1S, SPAST, UXT, LRPPRC, MEF2A, BRAT1, MFN1, RHOT1, MUL1	MDA-MB-231
192	GOBP_RIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	0.118392070484582	0.531172080797189	0.0549663983626419	0.448149345814755	1.32976793098226	25	NT5E, DLG2, CASK, MPP1, ENTPD5, BAD, AK3, RRM2, ENTPD7, AK2, CAD	MDA-MB-231
193	GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	0.109956236323851	0.511457018958936	0.0569774257112045	0.416888603752103	1.32552984811685	34	SLC7A11, SLC7A5, SLC1A5, SLC7A1, PER2, SLC3A2, SLC25A22, SLC38A1	MDA-MB-231
194	GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	0.045021186440678	0.356394423097168	0.0892755851408452	0.325415939184288	1.32426813553061	130	ANGPT1, NTF3, CLCF1, AXL, NRP1, HIPK2, NGF, GPRASP3, TFAP2A, NQO1, MECP2, RASA1, G6PD, DDIT3, FZD1, AIFM1, SYNGAP1, ABL1, VPS54, MSH2, TMBIM4, CPEB4, SLC25A27, AKT1S1, CASP3, OXR1, STAMBP, PRNP, NES	MDA-MB-231
195	GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	0.0398245614035088	0.331741199403738	0.0947688008055759	0.322499367877546	1.32332277838469	139	PLXNA4, SEMA7A, ADGRB3, SERPINE2, SRPX2, CLCF1, NRP1, SLC7A5, NGF, PLAG1, GPRASP3, IL1RAPL1, MECP2, NLGN2, EPHA4, VEGFC, TGM2, NLGN1	MDA-MB-231
196	GOBP_CRANIAL_NERVE_DEVELOPMENT	0.121879588839941	0.542183371645742	0.0541186374330882	0.445892128218407	1.32307021826461	25	PLXNA4, LPAR1, NRP1, TFAP2A, NAV2	MDA-MB-231
197	GOBP_REGULATION_OF_HISTONE_MODIFICATION	0.115244347191831	0.526101744186046	0.0555678476762568	0.414728136181423	1.31866047288075	34	SUV39H1, MECP2, HCFC1, OGT, RRP8, NFYA, TADA2A, EHMT2, NELFE, MCRS1, BAZ2A, SET, NELFA	MDA-MB-231
198	GOBP_PROTEIN_SUMOYLATION	0.0966816143497758	0.479321428634193	0.0604731002477099	0.378541232782735	1.31382650600098	51	EYA1, UHRF2, STX1A, HDAC4, KIAA1586, SLF2, RANGAP1, PIAS2, PIAS1, PIAS4, SENP1, PML, ZMIZ2, SUMO2, ZMIZ1, MUL1, SLF1, UBE2I, TRIM38, SENP2, TOLLIP, MDM2, PARK7, TRIM27, HDAC7, ZNF451	MDA-MB-231
199	GOBP_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY	0.0881557598702001	0.457655869468717	0.0636600886299947	0.369095787116178	1.31336827370137	58	MED16, TBP, MED24, TAF4B, TAF11, TAF3, MED29, ATF7IP, MED9, TAF10, TAF1C, MED28, TAF9, SMARCB1, MED22, MED20, TAF1B, MED26	MDA-MB-231
200	GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	0.0694939415538133	0.425886297247057	0.0716628565191792	0.341631127977492	1.31202308281592	87	ANGPT1, NTF3, CLCF1, AXL, NRP1, HIPK2, NGF, GPRASP3, MECP2, RASA1, FZD1, SYNGAP1, VPS54, MSH2, TMBIM4, CPEB4, SLC25A27, OXR1, STAMBP, NES, IL6ST	MDA-MB-231
201	GOBP_NUCLEOSIDE_METABOLIC_PROCESS	0.131052056789225	0.558614870828986	0.0518138223104503	0.42857479338055	1.30657748966155	28	NT5E, CDADC1, APOBEC3B, ADK, PGM2, ADAL, APOBEC3C, DGUOK, MACROD2, OARD1	MDA-MB-231
202	GOBP_NEGATIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	0.136672170243992	0.56746119740394	0.0508678015760926	0.443661806932402	1.3028232184099	24	SERPINE2, PRKACA, PRKACB, MOSMO, RUNX2, HERC4, IFT172, ENPP1, RB1, GLI3	MDA-MB-231
203	GOBP_TISSUE_HOMEOSTASIS	0.059218667138059	0.4025290200931	0.0775512583160702	0.322578746908332	1.30173360828922	122	ANGPT1, TLR4, ILDR2, TNFRSF11A, ADRB2, ADGRV1, NT5E, CUBN, ANKH, NPHP4, MFSD2A, RAC2, SPATA7, FOSL2, PDK4, XIAP, VPS54	MDA-MB-231
204	GOBP_REGULATION_OF_PLATELET_ACTIVATION	0.147391462969719	0.587951234913637	0.0486766874868098	0.461688260774155	1.2999962648925	20	TLR4, SERPINE2, PRKG1, THBD, IL6ST, LYN, FLNA, PRKCA	MDA-MB-231
205	GOBP_SISTER_CHROMATID_COHESION	0.105705598282955	0.50175711363734	0.0575901868329747	0.375351193755237	1.29895059251207	50	HDAC8, ESCO2, ESPL1, NAA10, STAG2, PLK1, STAG1, CHTF8, SLF2, ATRX, MAU2, RB1, NAA50, FBXW7, TENT4A, SLF1, KIF22, TNKS, SGO1, CDC20, PHB2, CTCF, MRE11, FEN1, MCMBP	MDA-MB-231
206	GOBP_TRANSITION_METAL_ION_TRANSPORT	0.100813008130081	0.490210215102752	0.0593739823723063	0.36748560541666	1.29776349947524	56	SLC30A10, STEAP1, SLC39A13, FTL, SLC48A1, SLC39A14, NECTIN1, MMGT1, SLC30A6, MCOLN1, ATP13A1, COX17	MDA-MB-231
207	GOBP_PLATELET_AGGREGATION	0.12577810325888	0.546823143415988	0.0531387686615832	0.403591528655465	1.29754467609184	36	SLC7A11, RAP2B, SERPINE2, PRKG1, IL6ST, LYN, FLNA, PRKCA	MDA-MB-231
208	GOBP_DNA_REPAIR	0.00839522118178883	0.152852991374141	0.200513180400413	0.273811384193418	1.29694156279577	501	DPF3, OTUB2, HMGA2, GINS4, ENDOV, NEIL3, MSH5, PAXX, EYA1, FANCE, DOT1L, JMY, MRNIP, DDB2, OOEP, HPF1, ETAA1, BCL7A, ERCC1, XNDC1N, POLD2, RNASEH2C, ABL1, HUS1, NHEJ1, MSH2, CDK2, BABAM2, UBE2W, COMMD1, BRCC3, CENPS, BLM, SUPT20H, FANCL, UBE2A, ESCO2, RNF138, SMUG1, MEN1, ERCC2, MCM4, FAAP100, RNF8, SLF2, MTA1, YEATS4, FMR1, UBE2V2, ATRX, POLD3, RFC3, PPP4R3B, GEN1, DCLRE1B, TAF10, SIRT6, RPA2, TDP1, PSME4, FOXM1, RMI1, FZR1, RAD54L, EP400, EXD2, XPA, RNASEH2A, PAXIP1, CUL4B, VCPIP1, PRKDC, CDK1, PIAS4, POLH, RBBP8, PNKP, CHAF1A, REV1, LIG3, TAF9, SMARCB1, SF3B3, MEAF6, IER3, ZGRF1, MORF4L2, NPAS2, POLN, DCLRE1A, MARF1, ASF1A, UBE2D3, PML, MUS81, PRPF19, HDAC10, SPIRE1, ZFYVE26, PCLAF, CCDC117, ING3, GTF2H2, POLA1, ALKBH1, FBXW7, REV3L, RUVBL1, SMARCC2, USP22, ERCC6L2, RPA3, MCM9, NSD2, BABAM1, CETN2, DDX1, MCRS1, EGFR, MCM3, KAT7, BACH1, SENP3, TENT4A, MMS22L, RAD23A, HSF1, RBX1, TDP2, ABRAXAS1, SLF1, XRCC2, KIF22, EYA3, RECQL, NABP2, GTF2H1, ARID1A, MSH6, UBE2T, HROB, GTF2H4, RNF111, BRIP1, ARID2, AP5S1, YY1, USP10, SHLD1, UBE2B, TAF4, CGAS, MSH3, TIMELESS, HLTF, ALKBH3, MRE11, DPF2, TERF2, ZMPSTE24, PRIMPOL, XRCC5, BRCA2, PARK7, MBTD1, FEN1, XRCC3, SPIDR, RAD54B, MCM5, SMARCA2	MDA-MB-231
209	GOBP_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	0.141519823788546	0.579027336817021	0.0499319098614031	0.436526838560461	1.29528112972125	25	ANGPT1, SERPINE1, ANGPTL4, IL11, ABL1, AKR1C3, MAPK7, PAK4	MDA-MB-231
210	GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	0.146243617797228	0.586124185165307	0.0488744853554749	0.444558259439783	1.29338246800495	23	OSR1, EXTL3, SPRED2, ZEB1, SPRY2, SPRY1, FOXJ2, SPRED3	MDA-MB-231
211	GOBP_PROTEIN_K11_LINKED_UBIQUITINATION	0.137422642883145	0.568653111540807	0.0505022782052486	0.424148499556229	1.29308323856977	28	UBE2W, UBE2A, UBE2L3, FZR1, ANAPC10, ANAPC11, RNF26, UBE2C, UBE2D3, ANAPC5, UBE2T, UBE2B, UBE2E3	MDA-MB-231
212	GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	0.0951111111111111	0.47756044936614	0.060711786175293	0.349557402050051	1.29145051866885	70	SEMA7A, SEMA3A, LPAR1, SPOCK1, NRP1, TSKU, RAB29, EPHA4, SEMA4B, SYNGAP1, ARF6, SEMA3C, NLGN1, ULK2, PRAG1	MDA-MB-231
213	GOBP_MACROMOLECULE_DEACYLATION	0.104617604617605	0.498962771988876	0.0581681707411765	0.363269517715072	1.28853176926455	57	HDAC9, SUV39H1, FRY, HDAC8, SPRED2, HDAC4, LYPLA1, MTA1, CCAR2, FNTA, SIRT6, RRP8, EP300, TADA2A, FLNA, HDAC10, SIRT2	MDA-MB-231
214	GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	0.0204890945142102	0.236492964280192	0.129015392724128	0.279703525357674	1.28535630995154	361	PKIA, DPF3, ZFP36L1, CDK15, PIDD1, AURKB, ANAPC15, MECP2, PKMYT1, ADAMTS1, DDR2, MRNIP, E2F7, TMEM14B, CHMP2A, BCL7A, PABIR1, TRIM39, CDK4, HUS1, PINX1, CDKN3, CDK2, CDK14, BABAM2, CCNI, PLRG1, BRCC3, BLM, UBE2A, ESPL1, CCNA2, ZNF324, ERCC2, E2F6, TPRA1, RBL1, NES, EIF4EBP1, PLK1, CCNH, MAD2L1BP, TFAP4, RPS27L, CDKN1A, ACVR1B, GEN1, TAF10, BIRC5, RPA2, VPS4A, FOXM1, CENPJ, FOXN3, PIAS1, FZR1, SPAST, BUB3, USP37, RPTOR, KANK2, ANAPC11, CUL4B, PRKDC, CDK1, RBBP8, ZNF207, JADE1, NEK6, SPDL1, SMARCB1, PHF8, UBE2C, PKD1, IER3, ZFP36L2, NPAT, PML, RB1, CDK6, GTSE1, SIRT2, CDC25B, ADAM17, SMARCC2, CCNF, PTEN, CDCA8, BABAM1, DLGAP5, CDKN1B, PSMG2, CDC34, ZNF655, EGFR, BTN2A2, RRM2, BACH1, CCNB2, ITGB1, ATAD5, KLHL22, ABRAXAS1, RPS6, NABP2, CDC25C, CTC1, DNM2, MAD2L1, CDK17, ARID1A, SIN3A, ANAPC5, E2F4, SPDYA, ARID2, CDC20, KHDRBS1, E2F2, BRD4, PHB2, BCAT1, EIF4G1, PPM1D, CKS2, MRE11, SPC25, DPF2	MDA-MB-231
215	GOBP_DOUBLE_STRAND_BREAK_REPAIR	0.0332707729056475	0.312377450980392	0.102435227350191	0.289196513954596	1.28473529538755	256	DPF3, OTUB2, HMGA2, GINS4, PAXX, EYA1, MRNIP, OOEP, HPF1, BCL7A, ERCC1, ABL1, HUS1, NHEJ1, MSH2, BABAM2, BRCC3, BLM, ESCO2, RNF138, MCM4, RNF8, SLF2, MTA1, YEATS4, UBE2V2, PPP4R3B, GEN1, DCLRE1B, SIRT6, RPA2, TDP1, FOXM1, RMI1, RAD54L, EP400, EXD2, PRKDC, PIAS4, RBBP8, PNKP, LIG3, SMARCB1, MEAF6, ZGRF1, MORF4L2, POLN, DCLRE1A, MARF1, PML, MUS81, PRPF19, SPIRE1, ZFYVE26, ING3, POLA1, REV3L, RUVBL1, SMARCC2, RPA3, MCM9, NSD2, BABAM1, DDX1, MCM3, SENP3, TENT4A, MMS22L, HSF1, TDP2, ABRAXAS1, SLF1, XRCC2, EYA3, RECQL, NABP2, ARID1A, BRIP1, ARID2, AP5S1, YY1, SHLD1, CGAS, TIMELESS, MRE11, DPF2, XRCC5, BRCA2, MBTD1, FEN1, XRCC3, SPIDR, RAD54B, MCM5, SMARCA2, INIP, FANCM, CIB1, RNF169, SLX4, ATR, SHLD2	MDA-MB-231
216	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	0.147729345248951	0.588378282874339	0.0486112298055334	0.417636483745723	1.28386080427222	29	PKIA, ANGPT1, DCLK2, SIRT6, MTOR	MDA-MB-231
217	GOBP_DNA_TEMPLATED_DNA_REPLICATION	0.0570275486927531	0.398255401692679	0.078777842678775	0.310989223644496	1.28365499649904	145	HMGA1, GINS4, PURA, TEFM, E2F7, OOEP, ETAA1, POLD2, CDK2, CENPS, BLM, MCM4, CARM1, PRIM1, CHTF8, ATRX, POLD3, RFC3, WDR18, GEN1, EXD2, METTL4, RBBP8, GINS1, PNKP, LIG3, POLA2, POLN, ASF1A, NOC3L, MUS81, POLA1, REV3L, POLRMT, WIZ, MCM9, TERF1, CDC34, MCM3, KAT7, MMS22L, ATAD5, RECQL, PRIM2, THOC1, TIMELESS, MRE11, TERF2, ZMPSTE24, PRIMPOL, BRCA2, FEN1, GMNN, MCM5, MCMBP, FANCM	MDA-MB-231
218	GOBP_REGULATION_OF_TUBE_SIZE	0.125404240028746	0.546823143415988	0.0526869485460313	0.374388681974466	1.27852176791138	47	TBXAS1, CHRM3, PRKG1, ADRB2, P2RY2, ABL1, PER2, ADORA2B, ROCK2, FOXC1, ZDHHC21	MDA-MB-231
219	GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE	0.163261583363736	0.619328720338925	0.0460296113102909	0.45379451216056	1.27776948421485	20	GM2A, NLGN2, ABL1, DLG4, ZNF212, TPP1	MDA-MB-231
220	GOBP_ODONTOGENESIS	0.125493716337522	0.546823143415988	0.0526463909337269	0.370788752114719	1.27760934297485	49	TNC, SERPINE1, OSR1, TFAP2A, BCOR, NECTIN1, ANKH, PHEX	MDA-MB-231
221	GOBP_LYMPHOCYTE_HOMEOSTASIS	0.136689358652813	0.56746119740394	0.0502149116750946	0.383165074388228	1.27749013257241	42	DOCK10, DOCK11, ABL1, CASP3, CD74, PPP2R3C, PPP3CB, FADD, LYN, BAX, PRDX2, MEF2C, CCNB2, RPS6, TRAF3IP2, GPAM, BAK1, SOS1, PPP2R1A	MDA-MB-231
222	GOBP_POSTSYNAPSE_ORGANIZATION	0.0804127379469845	0.449500151374701	0.0663458340758821	0.323998977286987	1.27716175639491	104	SLC7A11, DOCK10, ARHGAP22, PPFIA2, NRP1, GPRASP3, IL1RAPL1, ZNF804A, CHRNB1, NLGN2, EPHA4, SYNGAP1, ARF6, NLGN1, NOS1AP, CRIPT, TANC2, RER1, PRNP, DLG4, GLRB, ARHGAP33, SIPA1L1, FNTA, DVL1, GPHN	MDA-MB-231
223	GOBP_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION	0.167001644436324	0.62509132403552	0.0455008642931611	0.443304988787233	1.2740679641477	22	NAV3, MID1IP1, BMERB1, CKAP2, MAP1S, SPAST, TPX2, MID1, KATNB1, CAMSAP2, CIB1, APC	MDA-MB-231
224	GOBP_BONE_MORPHOGENESIS	0.123054909676265	0.544560702716668	0.0530972576051429	0.368096122797629	1.27384349580932	50	MMP16, STC1, COL13A1, MMP14, TFAP2A, TSKU, FOSL2, ATG9A, RUNX2, FOXC1, PEX7, TGFBR2, FOXN3, DHRS3, BPNT2, SKI, RARA, ANXA6, GLI3, MEF2C, COL27A1, CHSY1, SOX9	MDA-MB-231
225	GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT	0.105011510536568	0.499392426040507	0.0574867959986614	0.340290933551611	1.27304100354714	75	SLC7A11, SLC7A5, SLC16A7, SLC36A1, SLC1A5, SFXN3, SLC7A1, PER2, SLC5A6, SLC3A2, SLC6A6, IRS2, SLC25A22, MPC1, SLC38A1, SFXN2, AKT2, SLC26A7, SLC66A1, SLC23A2	MDA-MB-231
226	GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	0.124414836154123	0.546712588096825	0.0529732526440329	0.365725670609559	1.27236004174913	52	SEMA7A, SEMA3A, ADRB2, NRP1, JARID2, MECP2, GSK3A, G6PD, SEMA4B, SEMA3C, ULK2	MDA-MB-231
227	GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY	0.168897854392078	0.625229565103484	0.0453100651044091	0.44637592579011	1.26658655240116	21	ZFP36L1, TNRC6C, TENT4B, ZFP36L2, DHX36, CNOT7, TENT4A, PABPC1	MDA-MB-231
228	GOBP_SYNAPTIC_VESICLE_RECYCLING	0.133094170403587	0.562615323978017	0.0509788589717893	0.364888982403454	1.26644279489769	51	SYT1, NLGN2, SH3GL1, SYNJ2, ARF6, NLGN1, STX1A, VAMP4, PIP5K1C, PPP3CB, BTBD9, AP3D1, BLTP1, CTBP1, GIT1, AP2B1, FCHO2, AP3M2, DNM3	MDA-MB-231
